medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
2296,80522-938-96,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2297,62114-104-97,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2298,93471-334-98,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2299,83490-516-99,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2300,63530-317-00,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2301,49068-773-01,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2302,23123-173-02,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2303,90070-422-03,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2304,97176-285-04,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2305,77681-231-05,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2306,63608-138-06,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2307,23010-204-07,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2308,13095-590-08,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2309,38359-415-09,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2310,75622-216-10,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2311,84692-514-11,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2312,31106-627-12,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2313,94832-750-13,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2314,34880-894-14,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2315,50711-310-15,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2316,94818-857-16,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2317,59083-920-17,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2318,68141-753-18,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2319,65494-138-19,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2320,25791-326-20,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2321,59317-701-21,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2322,25268-176-22,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2323,20843-890-23,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2324,53929-563-24,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2325,91354-109-25,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2326,67644-533-26,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2327,60851-337-27,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2328,30177-789-28,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2329,17976-346-29,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2330,65332-228-30,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2331,24611-476-31,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2332,37717-223-32,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2333,60370-983-33,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2334,64835-128-34,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2335,34119-669-35,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2336,28435-571-36,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2337,69674-662-37,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2338,60774-444-38,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2339,58295-366-39,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2340,50442-516-40,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2341,69189-104-41,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2342,75686-497-42,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2343,17786-747-43,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2344,59222-937-44,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2345,57151-670-45,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2346,29685-324-46,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2347,69626-537-47,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2348,83592-176-48,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2349,86386-414-49,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2350,52297-199-50,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2351,31034-129-51,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2352,44035-355-52,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2353,54954-611-53,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2354,81452-470-54,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2355,56192-515-55,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2356,83130-721-56,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2357,22441-468-57,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2358,18398-979-58,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2359,62122-176-59,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2360,52191-678-60,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2361,36967-359-61,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2362,32364-496-62,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2363,60551-363-63,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2364,92252-649-64,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2365,96135-455-65,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2366,90634-640-66,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2367,64322-703-67,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2368,67693-459-68,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2369,42806-142-69,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2370,76908-442-70,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2371,92560-530-71,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2372,64285-591-72,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2373,29802-964-73,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2374,42058-225-74,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2375,51473-351-75,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2376,16299-691-76,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2377,71840-713-77,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2378,70237-938-78,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2379,34328-181-79,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2380,89409-587-80,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2381,45065-119-81,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2382,76428-772-82,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2383,86767-834-83,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2384,38012-904-84,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2385,43599-459-85,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2386,28812-869-86,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2387,26485-875-87,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2388,94372-207-88,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2389,49152-138-89,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2390,46424-934-90,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2391,68819-253-91,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2392,41038-834-92,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2393,88216-336-93,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2394,34220-488-94,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2395,78858-248-95,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2396,46712-485-96,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2397,28232-749-97,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2398,98241-331-98,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2399,28836-245-99,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2400,80788-588-00,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2401,50269-217-01,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2402,84651-432-02,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2403,59885-657-03,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2404,89466-573-04,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2405,53699-848-05,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2406,66321-699-06,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2407,15603-382-07,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2408,27695-196-08,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2409,97966-486-09,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2410,35886-431-10,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2411,91604-538-11,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2412,51189-798-12,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2413,19018-581-13,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2414,35057-101-14,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2415,96148-172-15,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2416,89152-614-16,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2417,88232-322-17,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2418,40500-700-18,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2419,20094-946-19,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2420,66098-172-20,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2421,45460-981-21,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2422,73060-437-22,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2423,69565-183-23,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2424,77551-173-24,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2425,75737-644-25,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2426,20909-996-26,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2427,41240-519-27,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2428,64989-107-28,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2429,23427-987-29,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2430,70449-611-30,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2431,24870-703-31,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2432,60552-214-32,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2433,61423-573-33,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2434,13434-864-34,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2435,39548-399-35,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2436,83204-779-36,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2437,47163-601-37,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2438,72864-501-38,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2439,22913-458-39,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2440,47355-649-40,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2441,74392-381-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2442,16665-437-42,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2443,58452-895-43,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2444,75349-163-44,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2445,56158-482-45,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2446,59417-127-46,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2447,27777-900-47,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2448,16654-625-48,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2449,24232-468-49,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2450,61333-877-50,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2451,18517-105-51,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2452,38798-531-52,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2453,78808-982-53,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2454,30562-180-54,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2455,43245-797-55,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2456,18243-715-56,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2457,47919-997-57,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2458,97307-266-58,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2459,89695-789-59,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2460,29323-304-60,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2461,12364-879-61,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2462,30840-667-62,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2463,18203-277-63,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2464,58153-449-64,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2465,10406-279-65,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2466,51961-840-66,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2467,80847-390-67,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2468,23892-144-68,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2469,17270-899-69,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2470,85709-314-70,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2471,32690-539-71,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2472,84866-791-72,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2473,22508-442-73,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2474,71949-971-74,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2475,21543-566-75,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2476,64723-597-76,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2477,19660-452-77,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2478,40474-455-78,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2479,50318-188-79,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2480,59557-119-80,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2481,79467-829-81,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2482,46665-550-82,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2483,72333-567-83,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2484,22639-542-84,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2485,76722-225-85,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2486,96520-238-86,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2487,70462-720-87,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2488,66642-803-88,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2489,97513-895-89,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2490,12908-810-90,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2491,11311-326-91,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2492,71501-514-92,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2493,49391-578-93,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2494,22764-360-94,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2495,13256-591-95,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2496,83085-933-96,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2497,54155-453-97,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2498,12211-778-98,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2499,16204-793-99,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2500,35399-824-00,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2501,36986-826-01,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2502,18091-825-02,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2503,85049-546-03,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2504,39653-681-04,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2505,40216-408-05,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2506,84625-495-06,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2507,24883-305-07,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2508,79320-763-08,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2509,62398-654-09,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2510,37283-687-10,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2511,32811-883-11,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2512,32790-225-12,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2513,68833-318-13,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2514,52298-878-14,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2515,58788-322-15,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2516,20287-130-16,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2517,28931-872-17,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2518,36645-549-18,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2519,36127-432-19,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2520,21316-764-20,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2521,54067-132-21,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2522,83524-622-22,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2523,97796-694-23,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2524,77702-815-24,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2525,94071-356-25,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2526,94860-725-26,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2527,18815-238-27,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2528,47268-851-28,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2529,44255-360-29,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2530,80849-737-30,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2531,35230-549-31,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2532,32448-964-32,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2533,22825-740-33,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2534,70724-976-34,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2535,28076-161-35,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2536,44307-731-36,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2537,42806-585-37,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2538,75324-413-38,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2539,96617-615-39,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2540,10580-259-40,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2541,88693-406-41,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2542,92181-782-42,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2543,27172-641-43,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2544,17837-677-44,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2545,35945-238-45,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2546,46776-879-46,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2547,74026-760-47,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2548,10200-616-48,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2549,39898-771-49,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2550,13823-653-50,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2551,22634-657-51,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2552,47982-632-52,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2553,11197-289-53,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2554,68241-226-54,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2555,16256-814-55,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2556,39920-970-56,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2557,31599-156-57,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2558,55449-812-58,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2559,63174-516-59,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2560,32826-914-60,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2561,17410-437-61,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2562,63104-126-62,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2563,92328-382-63,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2564,96269-376-64,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2565,26945-412-65,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2566,39732-485-66,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2567,59428-856-67,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2568,20704-558-68,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2569,13333-227-69,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2570,52283-413-70,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2571,10004-144-71,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2572,50688-168-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2573,39319-701-73,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2574,24966-287-74,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2575,76413-570-75,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2576,67431-531-76,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2577,35094-142-77,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2578,76384-487-78,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2579,27409-822-79,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2580,52150-310-80,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2581,85707-842-81,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2582,54177-672-82,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2583,80205-878-83,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2584,23604-713-84,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2585,85934-532-85,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2586,96877-325-86,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2587,12859-602-87,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2588,17897-450-88,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2589,26729-780-89,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2590,78849-861-90,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2591,92525-137-91,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2592,49501-316-92,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2593,37172-322-93,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2594,19300-339-94,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2595,79791-934-95,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2596,49513-312-96,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2597,67510-527-97,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2598,66933-369-98,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2599,26954-699-99,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2600,49266-236-00,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2601,62716-991-01,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2602,38076-517-02,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2603,88269-706-03,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2604,33191-580-04,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2605,33481-636-05,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2606,77509-137-06,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2607,46577-342-07,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2608,47231-229-08,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
