medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
2220,81312-538-20,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2221,77290-957-21,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2222,29123-631-22,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2223,49267-902-23,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2224,65731-652-24,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2225,98469-772-25,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2226,49484-727-26,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2227,88241-251-27,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2228,58659-369-28,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2229,91516-628-29,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2230,15140-156-30,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2231,69409-817-31,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2232,92832-210-32,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2233,45701-408-33,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2234,47488-863-34,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2235,32743-167-35,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2236,15582-671-36,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2237,86479-889-37,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2238,92337-893-38,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2239,97770-523-39,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2240,27911-269-40,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2241,67169-304-41,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2242,96788-454-42,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2243,93413-129-43,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2244,38314-903-44,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2245,56326-975-45,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2246,23490-166-46,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2247,98076-152-47,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2248,64922-841-48,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2249,66617-711-49,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2250,22444-806-50,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2251,30661-984-51,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2252,71268-386-52,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2253,22403-551-53,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2254,35742-596-54,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2255,77362-387-55,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2256,32070-793-56,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2257,48117-802-57,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2258,67657-600-58,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2259,69162-567-59,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2260,59873-272-60,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2261,66855-200-61,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2262,98932-518-62,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2263,84128-977-63,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2264,21081-962-64,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2265,77871-473-65,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2266,96676-594-66,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2267,93884-399-67,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2268,24955-305-68,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2269,51334-505-69,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2270,71843-480-70,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2271,21793-685-71,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2272,49156-710-72,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2273,21340-666-73,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2274,13391-975-74,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2275,17924-588-75,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2276,56184-553-76,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2277,89114-684-77,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2278,79762-554-78,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2279,71617-892-79,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2280,86701-130-80,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2281,68580-825-81,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2282,88903-178-82,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2283,89864-891-83,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2284,18286-803-84,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2285,58690-847-85,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2286,95611-938-86,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2287,87086-769-87,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2288,22088-739-88,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2289,11773-122-89,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2290,14902-308-90,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2291,93764-909-91,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2292,65923-488-92,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2293,70893-131-93,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2294,52372-711-94,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2295,58999-276-95,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2296,46881-862-96,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2297,22277-525-97,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2298,75691-586-98,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2299,82120-141-99,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2300,23658-689-00,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2301,53181-275-01,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2302,73867-298-02,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2303,34723-460-03,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2304,17166-392-04,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2305,81081-380-05,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2306,33382-746-06,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2307,98833-813-07,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2308,39924-242-08,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2309,12224-396-09,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2310,57757-385-10,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2311,95477-867-11,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2312,63995-285-12,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2313,31378-645-13,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2314,92175-868-14,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2315,70998-235-15,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2316,33029-391-16,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2317,19624-483-17,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2318,18235-912-18,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2319,87494-857-19,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2320,64910-854-20,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2321,72605-246-21,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2322,13336-156-22,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2323,36458-533-23,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2324,47374-467-24,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2325,82282-866-25,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2326,18098-787-26,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2327,96602-435-27,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2328,67779-396-28,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2329,61997-822-29,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2330,89086-117-30,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2331,26525-616-31,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2332,57256-201-32,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2333,58862-667-33,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2334,56737-427-34,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2335,86867-960-35,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2336,68185-365-36,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2337,20855-445-37,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2338,65700-964-38,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2339,70493-214-39,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2340,76801-219-40,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2341,23103-440-41,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2342,47047-189-42,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2343,34598-532-43,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2344,73772-359-44,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2345,46058-915-45,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2346,67533-987-46,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2347,67836-826-47,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2348,96463-986-48,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2349,64848-365-49,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2350,36558-122-50,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2351,28164-975-51,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2352,49530-562-52,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2353,22483-338-53,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2354,83240-526-54,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2355,20164-222-55,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2356,99568-716-56,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2357,16312-538-57,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2358,69832-816-58,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2359,60311-551-59,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2360,33176-718-60,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2361,64669-632-61,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2362,10935-688-62,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2363,19277-520-63,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2364,43732-265-64,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2365,84657-555-65,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2366,29835-418-66,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2367,50294-338-67,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2368,24309-734-68,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2369,32815-415-69,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2370,61829-230-70,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2371,71726-175-71,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2372,45941-528-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2373,90463-791-73,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2374,20245-313-74,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2375,75115-208-75,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2376,53358-986-76,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2377,28751-270-77,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2378,24667-814-78,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2379,39324-260-79,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2380,74889-408-80,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2381,23850-763-81,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2382,25504-803-82,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2383,56918-758-83,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2384,38037-613-84,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2385,82006-845-85,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2386,65722-788-86,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2387,33617-892-87,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2388,34198-964-88,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2389,18323-202-89,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2390,22879-783-90,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2391,33232-220-91,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2392,28991-599-92,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2393,43632-931-93,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2394,28617-972-94,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2395,33638-740-95,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2396,99183-389-96,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2397,24838-105-97,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2398,38974-246-98,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2399,45831-857-99,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2400,83425-292-00,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2401,74185-607-01,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2402,98278-397-02,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2403,76026-265-03,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2404,95031-475-04,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2405,47997-750-05,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2406,14522-722-06,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2407,47687-991-07,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2408,59317-803-08,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2409,52655-893-09,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2410,65954-838-10,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2411,29583-269-11,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2412,68227-839-12,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2413,94104-525-13,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2414,75644-183-14,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2415,90208-282-15,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2416,20237-458-16,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2417,73244-990-17,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2418,20956-579-18,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2419,33853-790-19,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2420,88757-304-20,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2421,94067-916-21,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2422,54449-322-22,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2423,70434-194-23,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2424,33634-676-24,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2425,29230-869-25,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2426,66000-425-26,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2427,13963-121-27,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2428,81241-104-28,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2429,83290-450-29,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2430,73318-619-30,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2431,54379-713-31,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2432,39007-718-32,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2433,93017-926-33,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2434,69029-496-34,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2435,61260-469-35,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2436,46942-238-36,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2437,46397-384-37,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2438,96256-206-38,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2439,20338-493-39,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2440,70373-971-40,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2441,52952-625-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2442,92469-220-42,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2443,61724-903-43,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2444,62242-580-44,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2445,48631-707-45,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2446,21629-903-46,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2447,48908-385-47,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2448,92949-120-48,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2449,84190-167-49,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2450,84867-305-50,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2451,21439-585-51,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2452,15721-310-52,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2453,38824-157-53,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2454,13577-150-54,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2455,42743-142-55,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2456,95317-683-56,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2457,99125-863-57,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2458,62065-837-58,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2459,45882-197-59,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2460,75047-176-60,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2461,21886-628-61,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2462,68275-589-62,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2463,90139-866-63,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2464,26955-922-64,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2465,12631-634-65,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2466,17650-520-66,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2467,93280-679-67,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2468,41042-491-68,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2469,34510-652-69,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2470,81603-442-70,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2471,34436-519-71,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2472,95047-636-72,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2473,16482-771-73,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2474,36316-714-74,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2475,81095-788-75,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2476,74589-191-76,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2477,44976-631-77,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2478,95092-944-78,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2479,92139-561-79,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2480,84718-192-80,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2481,95778-296-81,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2482,50025-415-82,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2483,24775-817-83,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2484,68481-751-84,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2485,90725-803-85,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2486,34745-477-86,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
2487,16177-534-87,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2488,34667-185-88,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2489,65607-620-89,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2490,73426-381-90,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2491,89402-600-91,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
2492,65679-767-92,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2493,51786-984-93,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2494,43062-448-94,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2495,12564-629-95,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2496,32991-812-96,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
2497,75813-375-97,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2498,81952-874-98,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2499,33905-634-99,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2500,26965-839-00,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
2501,57483-829-01,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2502,44082-624-02,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2503,36903-435-03,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2504,66125-718-04,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2505,75066-946-05,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2506,14444-721-06,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2507,61142-597-07,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2508,26946-511-08,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2509,76968-881-09,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2510,83924-484-10,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2511,46172-168-11,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
2512,92522-352-12,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2513,13379-994-13,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2514,66455-714-14,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2515,35642-116-15,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2516,24328-103-16,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2517,33367-108-17,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2518,30419-102-18,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2519,56632-218-19,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2520,58649-291-20,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
2521,80341-782-21,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2522,43325-584-22,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
2523,75903-505-23,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
2524,24789-445-24,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2525,37567-421-25,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
2526,82766-308-26,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
2527,56692-877-27,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
2528,66997-918-28,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2529,84055-426-29,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
2530,70069-389-30,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
2531,87759-749-31,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
2532,46037-456-32,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
2533,66146-851-33,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
