product_id,sku,product_name,category,subcategory,brand,unit_cost,unit_price,is_active
8453,SKU-APP-008453,Prism Accessories Model-454,Apparel,Accessories,Prism,147.48,367.92,1
8454,SKU-BEA-008454,Echo Fragrances Model-455,Beauty & Care,Fragrances,Echo,159.63,376.34,1
8455,SKU-AUT-008455,Matrix Car Care Model-456,Automotive,Car Care,Matrix,20.32,25.47,1
8456,SKU-TOY-008456,Aura Outdoor Toys Model-457,Toys & Games,Outdoor Toys,Aura,353.4,793.17,1
8457,SKU-GRO-008457,Nova Beverages Model-458,Grocery & Pantry,Beverages,Nova,390.75,707,1
8458,SKU-BEA-008458,Apex Cosmetics Model-459,Beauty & Care,Cosmetics,Apex,195.95,271.74,1
8459,SKU-GRO-008459,Aura Beverages Model-460,Grocery & Pantry,Beverages,Aura,264.78,639.95,1
8460,SKU-BEA-008460,Titan Skincare Model-461,Beauty & Care,Skincare,Titan,223.94,435.48,1
8461,SKU-HOM-008461,Echo Storage Model-462,Home & Kitchen,Storage,Echo,359.08,631.28,1
8462,SKU-ELE-008462,Zenith Smartphones Model-463,Electronics,Smartphones,Zenith,284.24,688.14,1
8463,SKU-APP-008463,Velocity Sportswear Model-464,Apparel,Sportswear,Velocity,354.91,644.14,1
8464,SKU-APP-008464,Pulse Women's Clothing Model-465,Apparel,Women's Clothing,Pulse,25.95,54.4,1
8465,SKU-BEA-008465,Summit Cosmetics Model-466,Beauty & Care,Cosmetics,Summit,255.16,497.04,1
8466,SKU-GRO-008466,Prism Snacks Model-467,Grocery & Pantry,Snacks,Prism,25.35,39.3,1
8467,SKU-TOY-008467,Zenith Action Figures Model-468,Toys & Games,Action Figures,Zenith,76.61,119,1
8468,SKU-AUT-008468,Prism Car Care Model-469,Automotive,Car Care,Prism,172.79,297.24,1
8469,SKU-BEA-008469,Vortex Fragrances Model-470,Beauty & Care,Fragrances,Vortex,429.58,826,1
8470,SKU-AUT-008470,Horizon Car Care Model-471,Automotive,Car Care,Horizon,320.14,704.39,1
8471,SKU-TOY-008471,Sol Puzzles Model-472,Toys & Games,Puzzles,Sol,339.57,579.59,1
8472,SKU-SPO-008472,Apex Cycling Model-473,Sports & Outdoors,Cycling,Apex,174.2,225.76,1
8473,SKU-HOM-008473,Vortex Storage Model-474,Home & Kitchen,Storage,Vortex,188.83,350.26,1
8474,SKU-HOM-008474,Titan Bedding Model-475,Home & Kitchen,Bedding,Titan,178.21,311.17,1
8475,SKU-HOM-008475,Vortex Cookware Model-476,Home & Kitchen,Cookware,Vortex,362.9,717.83,1
8476,SKU-GRO-008476,Titan Beverages Model-477,Grocery & Pantry,Beverages,Titan,141.41,315.87,1
8477,SKU-SPO-008477,Horizon Camping & Hiking Model-478,Sports & Outdoors,Camping & Hiking,Horizon,416.28,612.04,1
8478,SKU-TOY-008478,Echo Action Figures Model-479,Toys & Games,Action Figures,Echo,197.59,327.45,1
8479,SKU-AUT-008479,Sol Interior Accessories Model-480,Automotive,Interior Accessories,Sol,320.63,404.15,1
8480,SKU-APP-008480,Apex Women's Clothing Model-481,Apparel,Women's Clothing,Apex,32.07,76.05,1
8481,SKU-ELE-008481,Velocity Accessories Model-482,Electronics,Accessories,Velocity,427.66,930.35,1
8482,SKU-TOY-008482,Sol Board Games Model-483,Toys & Games,Board Games,Sol,424.82,832.69,1
8483,SKU-APP-008483,Sol Women's Clothing Model-484,Apparel,Women's Clothing,Sol,129.28,171.94,1
8484,SKU-GRO-008484,Apex Canned Goods Model-485,Grocery & Pantry,Canned Goods,Apex,199.54,339.52,1
8485,SKU-HOM-008485,Aura Bedding Model-486,Home & Kitchen,Bedding,Aura,147.52,252.77,1
8486,SKU-BEA-008486,Vortex Personal Care Model-487,Beauty & Care,Personal Care,Vortex,46.47,66.04,1
8487,SKU-HOM-008487,Lumina Decor Model-488,Home & Kitchen,Decor,Lumina,161.32,378.04,1
8488,SKU-AUT-008488,Titan Oils & Fluids Model-489,Automotive,Oils & Fluids,Titan,391.24,898.23,1
8489,SKU-SPO-008489,Zenith Water Sports Model-490,Sports & Outdoors,Water Sports,Zenith,125.56,178.27,1
8490,SKU-BEA-008490,Sol Fragrances Model-491,Beauty & Care,Fragrances,Sol,380.27,587.81,1
8491,SKU-HOM-008491,Velocity Bedding Model-492,Home & Kitchen,Bedding,Velocity,379.55,763.28,1
8492,SKU-ELE-008492,Matrix Smartphones Model-493,Electronics,Smartphones,Matrix,69.89,125.26,1
8493,SKU-HOM-008493,Aura Cookware Model-494,Home & Kitchen,Cookware,Aura,296.39,399.28,1
8494,SKU-ELE-008494,Matrix Audio & Headphones Model-495,Electronics,Audio & Headphones,Matrix,116.98,290.07,1
8495,SKU-HOM-008495,Matrix Decor Model-496,Home & Kitchen,Decor,Matrix,300.77,499.34,1
8496,SKU-HOM-008496,Lumina Furniture Model-497,Home & Kitchen,Furniture,Lumina,110.25,264.3,1
8497,SKU-TOY-008497,Sol Board Games Model-498,Toys & Games,Board Games,Sol,345.54,716.21,1
8498,SKU-ELE-008498,Prism Wearables Model-499,Electronics,Wearables,Prism,295.02,610.54,1
8499,SKU-APP-008499,Horizon Women's Clothing Model-500,Apparel,Women's Clothing,Horizon,237.65,504.13,1
8500,SKU-APP-008500,Horizon Accessories Model-501,Apparel,Accessories,Horizon,315.09,604.6,1
8501,SKU-SPO-008501,Summit Water Sports Model-502,Sports & Outdoors,Water Sports,Summit,378.91,890.97,1
8502,SKU-ELE-008502,Vortex Smart Home Model-503,Electronics,Smart Home,Vortex,179.8,277.3,1
8503,SKU-APP-008503,Vortex Sportswear Model-504,Apparel,Sportswear,Vortex,439.97,852.06,1
8504,SKU-SPO-008504,Nova Camping & Hiking Model-505,Sports & Outdoors,Camping & Hiking,Nova,99.51,195.73,1
8505,SKU-BEA-008505,Apex Fragrances Model-506,Beauty & Care,Fragrances,Apex,316.68,539.47,1
8506,SKU-BEA-008506,Sol Cosmetics Model-507,Beauty & Care,Cosmetics,Sol,106.03,171.77,1
8507,SKU-GRO-008507,Titan Snacks Model-508,Grocery & Pantry,Snacks,Titan,104.36,185.16,1
8508,SKU-GRO-008508,Lumina Canned Goods Model-509,Grocery & Pantry,Canned Goods,Lumina,244.41,436.08,1
8509,SKU-HOM-008509,Vortex Decor Model-510,Home & Kitchen,Decor,Vortex,433.31,834.06,1
8510,SKU-BEA-008510,Zenith Cosmetics Model-511,Beauty & Care,Cosmetics,Zenith,397.71,746.97,0
8511,SKU-TOY-008511,Echo Board Games Model-512,Toys & Games,Board Games,Echo,57.52,124.55,1
8512,SKU-APP-008512,Aura Women's Clothing Model-513,Apparel,Women's Clothing,Aura,24.95,60.79,1
8513,SKU-SPO-008513,Aura Camping & Hiking Model-514,Sports & Outdoors,Camping & Hiking,Aura,240.22,317.31,1
8514,SKU-BEA-008514,Vortex Fragrances Model-515,Beauty & Care,Fragrances,Vortex,173.49,362.88,1
8515,SKU-APP-008515,Pulse Accessories Model-516,Apparel,Accessories,Pulse,321.21,456.14,1
8516,SKU-HOM-008516,Lumina Furniture Model-517,Home & Kitchen,Furniture,Lumina,387.74,937.84,1
8517,SKU-HOM-008517,Horizon Furniture Model-518,Home & Kitchen,Furniture,Horizon,357.11,446.99,1
8518,SKU-APP-008518,Prism Outerwear Model-519,Apparel,Outerwear,Prism,292.6,659.11,1
8519,SKU-GRO-008519,Echo Beverages Model-520,Grocery & Pantry,Beverages,Echo,333.35,795.65,1
8520,SKU-GRO-008520,Pulse Snacks Model-521,Grocery & Pantry,Snacks,Pulse,280.1,591.88,1
8521,SKU-HOM-008521,Horizon Small Appliances Model-522,Home & Kitchen,Small Appliances,Horizon,390.67,492.45,1
8522,SKU-BEA-008522,Vortex Fragrances Model-523,Beauty & Care,Fragrances,Vortex,293.6,418.72,1
8523,SKU-TOY-008523,Summit Action Figures Model-524,Toys & Games,Action Figures,Summit,310.13,564.63,1
8524,SKU-GRO-008524,Prism Canned Goods Model-525,Grocery & Pantry,Canned Goods,Prism,365.99,738.33,1
8525,SKU-SPO-008525,Pulse Fitness Gear Model-526,Sports & Outdoors,Fitness Gear,Pulse,90.16,178.6,1
8526,SKU-BEA-008526,Titan Personal Care Model-527,Beauty & Care,Personal Care,Titan,271.96,432.33,1
8527,SKU-ELE-008527,Lumina Accessories Model-528,Electronics,Accessories,Lumina,368.36,893.54,1
8528,SKU-APP-008528,Lumina Accessories Model-529,Apparel,Accessories,Lumina,447.06,900.05,1
8529,SKU-HOM-008529,Horizon Decor Model-530,Home & Kitchen,Decor,Horizon,389.6,583.01,0
8530,SKU-ELE-008530,Velocity Accessories Model-531,Electronics,Accessories,Velocity,97.16,179.19,1
8531,SKU-APP-008531,Pulse Footwear Model-532,Apparel,Footwear,Pulse,196.73,284.29,1
8532,SKU-APP-008532,Sol Footwear Model-533,Apparel,Footwear,Sol,314.68,773,1
8533,SKU-GRO-008533,Nova Condiments Model-534,Grocery & Pantry,Condiments,Nova,26.16,49.73,1
8534,SKU-GRO-008534,Aura Condiments Model-535,Grocery & Pantry,Condiments,Aura,449.69,777.88,1
8535,SKU-TOY-008535,Matrix Puzzles Model-536,Toys & Games,Puzzles,Matrix,80.55,184.29,1
8536,SKU-BEA-008536,Titan Skincare Model-537,Beauty & Care,Skincare,Titan,257.97,577.11,1
8537,SKU-HOM-008537,Echo Storage Model-538,Home & Kitchen,Storage,Echo,156.51,341.43,1
8538,SKU-AUT-008538,Vortex Car Care Model-539,Automotive,Car Care,Vortex,259.63,634.29,1
8539,SKU-TOY-008539,Titan Puzzles Model-540,Toys & Games,Puzzles,Titan,256.34,618.26,1
8540,SKU-TOY-008540,Sol Action Figures Model-541,Toys & Games,Action Figures,Sol,69.67,140.38,1
8541,SKU-HOM-008541,Titan Small Appliances Model-542,Home & Kitchen,Small Appliances,Titan,73.6,180.94,1
8542,SKU-HOM-008542,Velocity Decor Model-543,Home & Kitchen,Decor,Velocity,422.38,730,1
8543,SKU-SPO-008543,Lumina Water Sports Model-544,Sports & Outdoors,Water Sports,Lumina,178.82,248.94,1
8544,SKU-GRO-008544,Nova Organic Foods Model-545,Grocery & Pantry,Organic Foods,Nova,35.25,67.74,1
8545,SKU-ELE-008545,Lumina Smart Home Model-546,Electronics,Smart Home,Lumina,351.66,808.41,1
8546,SKU-SPO-008546,Titan Team Sports Model-547,Sports & Outdoors,Team Sports,Titan,325.3,811.7,1
8547,SKU-HOM-008547,Sol Furniture Model-548,Home & Kitchen,Furniture,Sol,100.62,158.58,1
8548,SKU-SPO-008548,Prism Fitness Gear Model-549,Sports & Outdoors,Fitness Gear,Prism,292.08,648.63,1
8549,SKU-TOY-008549,Nova Outdoor Toys Model-550,Toys & Games,Outdoor Toys,Nova,324.02,712.24,1
8550,SKU-SPO-008550,Horizon Fitness Gear Model-551,Sports & Outdoors,Fitness Gear,Horizon,190.53,387.39,0
8551,SKU-ELE-008551,Summit Audio & Headphones Model-552,Electronics,Audio & Headphones,Summit,125.77,167.9,1
8552,SKU-HOM-008552,Pulse Storage Model-553,Home & Kitchen,Storage,Pulse,251.75,507.02,1
8553,SKU-APP-008553,Titan Footwear Model-554,Apparel,Footwear,Titan,311.25,760.98,1
8554,SKU-AUT-008554,Horizon Interior Accessories Model-555,Automotive,Interior Accessories,Horizon,117.26,248.56,1
8555,SKU-ELE-008555,Nova Smartphones Model-556,Electronics,Smartphones,Nova,343.52,749.11,1
8556,SKU-TOY-008556,Aura Puzzles Model-557,Toys & Games,Puzzles,Aura,395.46,588.79,1
8557,SKU-AUT-008557,Matrix Car Care Model-558,Automotive,Car Care,Matrix,38.01,64.67,1
8558,SKU-SPO-008558,Apex Camping & Hiking Model-559,Sports & Outdoors,Camping & Hiking,Apex,210.05,401.95,1
8559,SKU-BEA-008559,Vortex Skincare Model-560,Beauty & Care,Skincare,Vortex,275.21,447.11,1
8560,SKU-HOM-008560,Nova Furniture Model-561,Home & Kitchen,Furniture,Nova,115.41,200.2,1
8561,SKU-APP-008561,Summit Sportswear Model-562,Apparel,Sportswear,Summit,138.01,316.41,1
8562,SKU-GRO-008562,Echo Organic Foods Model-563,Grocery & Pantry,Organic Foods,Echo,57.29,128.82,1
8563,SKU-HOM-008563,Horizon Decor Model-564,Home & Kitchen,Decor,Horizon,287.12,533.2,1
8564,SKU-AUT-008564,Echo Car Care Model-565,Automotive,Car Care,Echo,322.04,446.63,1
8565,SKU-AUT-008565,Lumina Car Care Model-566,Automotive,Car Care,Lumina,115.93,181.86,1
8566,SKU-TOY-008566,Sol Action Figures Model-567,Toys & Games,Action Figures,Sol,22.6,52.81,1
8567,SKU-SPO-008567,Apex Team Sports Model-568,Sports & Outdoors,Team Sports,Apex,247.21,566.35,1
8568,SKU-TOY-008568,Pulse Puzzles Model-569,Toys & Games,Puzzles,Pulse,195.81,433.74,1
8569,SKU-GRO-008569,Apex Breakfast Model-570,Grocery & Pantry,Breakfast,Apex,256.81,518.96,1
8570,SKU-SPO-008570,Horizon Camping & Hiking Model-571,Sports & Outdoors,Camping & Hiking,Horizon,214.64,351.82,1
8571,SKU-HOM-008571,Pulse Small Appliances Model-572,Home & Kitchen,Small Appliances,Pulse,340.93,611.02,1
8572,SKU-TOY-008572,Lumina Outdoor Toys Model-573,Toys & Games,Outdoor Toys,Lumina,247.44,550.71,1
8573,SKU-ELE-008573,Pulse Smart Home Model-574,Electronics,Smart Home,Pulse,22.93,34.41,1
8574,SKU-HOM-008574,Vortex Cookware Model-575,Home & Kitchen,Cookware,Vortex,189.32,398.91,1
8575,SKU-ELE-008575,Prism Smartphones Model-576,Electronics,Smartphones,Prism,277,436.02,1
8576,SKU-BEA-008576,Velocity Haircare Model-577,Beauty & Care,Haircare,Velocity,317.04,462.56,0
8577,SKU-APP-008577,Summit Accessories Model-578,Apparel,Accessories,Summit,120.41,172.42,1
8578,SKU-HOM-008578,Sol Storage Model-579,Home & Kitchen,Storage,Sol,392.55,654.25,1
8579,SKU-HOM-008579,Velocity Bedding Model-580,Home & Kitchen,Bedding,Velocity,388.21,501.04,1
8580,SKU-HOM-008580,Apex Furniture Model-581,Home & Kitchen,Furniture,Apex,56.9,79.42,1
8581,SKU-TOY-008581,Lumina Action Figures Model-582,Toys & Games,Action Figures,Lumina,42.89,95.4,1
8582,SKU-BEA-008582,Velocity Skincare Model-583,Beauty & Care,Skincare,Velocity,66.49,83.59,1
8583,SKU-TOY-008583,Matrix Board Games Model-584,Toys & Games,Board Games,Matrix,214.06,374.56,1
8584,SKU-BEA-008584,Vortex Personal Care Model-585,Beauty & Care,Personal Care,Vortex,397.57,622.18,1
8585,SKU-HOM-008585,Horizon Cookware Model-586,Home & Kitchen,Cookware,Horizon,374.33,730.99,1
8586,SKU-SPO-008586,Pulse Fitness Gear Model-587,Sports & Outdoors,Fitness Gear,Pulse,394.6,955.28,1
8587,SKU-AUT-008587,Pulse Oils & Fluids Model-588,Automotive,Oils & Fluids,Pulse,60.74,132.2,1
8588,SKU-BEA-008588,Horizon Haircare Model-589,Beauty & Care,Haircare,Horizon,295.96,518.5,1
8589,SKU-HOM-008589,Matrix Small Appliances Model-590,Home & Kitchen,Small Appliances,Matrix,285.31,430.44,1
8590,SKU-GRO-008590,Apex Condiments Model-591,Grocery & Pantry,Condiments,Apex,116.59,244.78,1
8591,SKU-TOY-008591,Nova Educational Toys Model-592,Toys & Games,Educational Toys,Nova,67.21,114.87,1
8592,SKU-BEA-008592,Prism Personal Care Model-593,Beauty & Care,Personal Care,Prism,126.2,241.62,1
8593,SKU-HOM-008593,Nova Bedding Model-594,Home & Kitchen,Bedding,Nova,195.91,315.42,1
8594,SKU-ELE-008594,Prism Wearables Model-595,Electronics,Wearables,Prism,256.69,529.2,1
8595,SKU-HOM-008595,Velocity Cookware Model-596,Home & Kitchen,Cookware,Velocity,148.8,335.92,0
8596,SKU-HOM-008596,Horizon Small Appliances Model-597,Home & Kitchen,Small Appliances,Horizon,12.4,21.93,1
8597,SKU-ELE-008597,Matrix Smart Home Model-598,Electronics,Smart Home,Matrix,308.68,434.25,1
8598,SKU-APP-008598,Zenith Accessories Model-599,Apparel,Accessories,Zenith,7.79,18,1
8599,SKU-ELE-008599,Titan Wearables Model-600,Electronics,Wearables,Titan,319.36,610.93,1
8600,SKU-GRO-008600,Velocity Condiments Model-601,Grocery & Pantry,Condiments,Velocity,160.07,309.57,1
8601,SKU-TOY-008601,Matrix Outdoor Toys Model-602,Toys & Games,Outdoor Toys,Matrix,396.81,502.28,1
8602,SKU-HOM-008602,Sol Bedding Model-603,Home & Kitchen,Bedding,Sol,337.82,762.57,1
8603,SKU-SPO-008603,Sol Fitness Gear Model-604,Sports & Outdoors,Fitness Gear,Sol,409.75,567.28,0
8604,SKU-ELE-008604,Aura Smartphones Model-605,Electronics,Smartphones,Aura,52.59,110.75,1
8605,SKU-HOM-008605,Velocity Cookware Model-606,Home & Kitchen,Cookware,Velocity,60.46,79.57,1
8606,SKU-TOY-008606,Horizon Puzzles Model-607,Toys & Games,Puzzles,Horizon,428.18,783.09,1
8607,SKU-GRO-008607,Aura Breakfast Model-608,Grocery & Pantry,Breakfast,Aura,78.07,117.94,1
8608,SKU-APP-008608,Pulse Sportswear Model-609,Apparel,Sportswear,Pulse,68.54,117.44,1
8609,SKU-ELE-008609,Apex Smart Home Model-610,Electronics,Smart Home,Apex,279.26,587.73,1
8610,SKU-HOM-008610,Titan Cookware Model-611,Home & Kitchen,Cookware,Titan,198.83,261.45,1
8611,SKU-TOY-008611,Vortex Outdoor Toys Model-612,Toys & Games,Outdoor Toys,Vortex,81.83,174.79,1
8612,SKU-APP-008612,Nova Outerwear Model-613,Apparel,Outerwear,Nova,230.78,440.41,1
8613,SKU-SPO-008613,Horizon Camping & Hiking Model-614,Sports & Outdoors,Camping & Hiking,Horizon,277.88,661.61,1
8614,SKU-SPO-008614,Prism Cycling Model-615,Sports & Outdoors,Cycling,Prism,252.22,332.77,1
8615,SKU-TOY-008615,Summit Educational Toys Model-616,Toys & Games,Educational Toys,Summit,169.74,216.2,1
8616,SKU-ELE-008616,Matrix Smart Home Model-617,Electronics,Smart Home,Matrix,9.46,22.22,1
8617,SKU-HOM-008617,Zenith Cookware Model-618,Home & Kitchen,Cookware,Zenith,107.79,165.07,1
8618,SKU-GRO-008618,Horizon Condiments Model-619,Grocery & Pantry,Condiments,Horizon,291.81,584.67,1
8619,SKU-TOY-008619,Horizon Outdoor Toys Model-620,Toys & Games,Outdoor Toys,Horizon,397.85,919.88,0
8620,SKU-HOM-008620,Matrix Storage Model-621,Home & Kitchen,Storage,Matrix,133.89,303.33,1
8621,SKU-AUT-008621,Horizon Tools & Equipment Model-622,Automotive,Tools & Equipment,Horizon,355.28,787.29,1
8622,SKU-GRO-008622,Echo Snacks Model-623,Grocery & Pantry,Snacks,Echo,32.33,77.65,1
8623,SKU-BEA-008623,Aura Cosmetics Model-624,Beauty & Care,Cosmetics,Aura,87.62,186.57,1
8624,SKU-AUT-008624,Vortex Tools & Equipment Model-625,Automotive,Tools & Equipment,Vortex,406.79,579.09,0
8625,SKU-HOM-008625,Titan Furniture Model-626,Home & Kitchen,Furniture,Titan,346.06,859.62,1
8626,SKU-AUT-008626,Summit Interior Accessories Model-627,Automotive,Interior Accessories,Summit,324.09,536.85,1
8627,SKU-BEA-008627,Aura Personal Care Model-628,Beauty & Care,Personal Care,Aura,356.05,850.08,1
8628,SKU-TOY-008628,Velocity Educational Toys Model-629,Toys & Games,Educational Toys,Velocity,212.86,401.23,1
8629,SKU-AUT-008629,Sol Interior Accessories Model-630,Automotive,Interior Accessories,Sol,311.64,398.68,1
8630,SKU-ELE-008630,Summit Audio & Headphones Model-631,Electronics,Audio & Headphones,Summit,365.51,793.55,1
8631,SKU-TOY-008631,Sol Puzzles Model-632,Toys & Games,Puzzles,Sol,16.04,30.7,1
8632,SKU-ELE-008632,Apex Wearables Model-633,Electronics,Wearables,Apex,5.12,10.07,1
8633,SKU-ELE-008633,Matrix Accessories Model-634,Electronics,Accessories,Matrix,177.39,418.33,1
8634,SKU-GRO-008634,Lumina Snacks Model-635,Grocery & Pantry,Snacks,Lumina,441.7,953.13,1
8635,SKU-SPO-008635,Echo Camping & Hiking Model-636,Sports & Outdoors,Camping & Hiking,Echo,348.44,606.54,1
8636,SKU-SPO-008636,Sol Cycling Model-637,Sports & Outdoors,Cycling,Sol,59.97,110.86,1
8637,SKU-BEA-008637,Titan Skincare Model-638,Beauty & Care,Skincare,Titan,158.16,357.03,1
8638,SKU-SPO-008638,Matrix Fitness Gear Model-639,Sports & Outdoors,Fitness Gear,Matrix,268.51,350.05,1
8639,SKU-APP-008639,Aura Women's Clothing Model-640,Apparel,Women's Clothing,Aura,345.55,793.1,1
8640,SKU-HOM-008640,Horizon Storage Model-641,Home & Kitchen,Storage,Horizon,241.51,348.57,1
8641,SKU-APP-008641,Summit Accessories Model-642,Apparel,Accessories,Summit,205.56,302.01,1
8642,SKU-TOY-008642,Zenith Puzzles Model-643,Toys & Games,Puzzles,Zenith,230.99,454.22,1
8643,SKU-TOY-008643,Velocity Board Games Model-644,Toys & Games,Board Games,Velocity,240.79,450.09,1
8644,SKU-GRO-008644,Matrix Breakfast Model-645,Grocery & Pantry,Breakfast,Matrix,437.07,646.23,0
8645,SKU-HOM-008645,Pulse Cookware Model-646,Home & Kitchen,Cookware,Pulse,389.13,557.76,1
8646,SKU-APP-008646,Velocity Accessories Model-647,Apparel,Accessories,Velocity,48.74,92.59,1
8647,SKU-TOY-008647,Velocity Educational Toys Model-648,Toys & Games,Educational Toys,Velocity,223.44,549.79,1
8648,SKU-BEA-008648,Sol Fragrances Model-649,Beauty & Care,Fragrances,Sol,332.61,542.66,1
8649,SKU-TOY-008649,Prism Action Figures Model-650,Toys & Games,Action Figures,Prism,83.39,116.07,1
8650,SKU-AUT-008650,Titan Oils & Fluids Model-651,Automotive,Oils & Fluids,Titan,175.92,255.3,1
8651,SKU-GRO-008651,Echo Canned Goods Model-652,Grocery & Pantry,Canned Goods,Echo,368.53,681.88,1
8652,SKU-AUT-008652,Zenith Oils & Fluids Model-653,Automotive,Oils & Fluids,Zenith,20.57,29.84,1
8653,SKU-BEA-008653,Apex Haircare Model-654,Beauty & Care,Haircare,Apex,314.11,587.7,1
8654,SKU-APP-008654,Velocity Outerwear Model-655,Apparel,Outerwear,Velocity,62.56,115.07,1
8655,SKU-TOY-008655,Lumina Educational Toys Model-656,Toys & Games,Educational Toys,Lumina,28.04,44.64,1
8656,SKU-APP-008656,Lumina Outerwear Model-657,Apparel,Outerwear,Lumina,193.85,372.48,1
8657,SKU-TOY-008657,Sol Puzzles Model-658,Toys & Games,Puzzles,Sol,183.11,417,1
8658,SKU-BEA-008658,Prism Fragrances Model-659,Beauty & Care,Fragrances,Prism,77.6,179.08,1
8659,SKU-ELE-008659,Nova Smart Home Model-660,Electronics,Smart Home,Nova,162.34,366.71,1
8660,SKU-HOM-008660,Vortex Bedding Model-661,Home & Kitchen,Bedding,Vortex,411.77,893.63,1
8661,SKU-SPO-008661,Horizon Camping & Hiking Model-662,Sports & Outdoors,Camping & Hiking,Horizon,64.99,144.49,1
8662,SKU-HOM-008662,Horizon Storage Model-663,Home & Kitchen,Storage,Horizon,80.47,101,1
8663,SKU-AUT-008663,Echo Oils & Fluids Model-664,Automotive,Oils & Fluids,Echo,138.23,336.56,1
8664,SKU-SPO-008664,Vortex Cycling Model-665,Sports & Outdoors,Cycling,Vortex,261.44,466.61,0
8665,SKU-AUT-008665,Vortex Tools & Equipment Model-666,Automotive,Tools & Equipment,Vortex,50.62,101.29,1
8666,SKU-APP-008666,Prism Footwear Model-667,Apparel,Footwear,Prism,365.22,717.07,1
8667,SKU-APP-008667,Nova Men's Clothing Model-668,Apparel,Men's Clothing,Nova,123.41,251,1
8668,SKU-HOM-008668,Titan Storage Model-669,Home & Kitchen,Storage,Titan,263.74,551.9,1
8669,SKU-BEA-008669,Sol Fragrances Model-670,Beauty & Care,Fragrances,Sol,238.73,392.43,1
8670,SKU-APP-008670,Lumina Accessories Model-671,Apparel,Accessories,Lumina,299.57,433.95,1
8671,SKU-SPO-008671,Apex Camping & Hiking Model-672,Sports & Outdoors,Camping & Hiking,Apex,50.27,100.21,0
8672,SKU-ELE-008672,Summit Wearables Model-673,Electronics,Wearables,Summit,182.67,242.09,1
8673,SKU-APP-008673,Pulse Outerwear Model-674,Apparel,Outerwear,Pulse,28.12,62.05,1
8674,SKU-TOY-008674,Nova Educational Toys Model-675,Toys & Games,Educational Toys,Nova,121.17,196.57,1
8675,SKU-APP-008675,Vortex Footwear Model-676,Apparel,Footwear,Vortex,236.25,471.39,1
8676,SKU-ELE-008676,Sol Laptops Model-677,Electronics,Laptops,Sol,76.79,157.88,1
8677,SKU-GRO-008677,Vortex Beverages Model-678,Grocery & Pantry,Beverages,Vortex,420.16,731.1,1
8678,SKU-HOM-008678,Velocity Small Appliances Model-679,Home & Kitchen,Small Appliances,Velocity,48.52,107.98,1
8679,SKU-BEA-008679,Apex Skincare Model-680,Beauty & Care,Skincare,Apex,254.33,618.92,1
8680,SKU-ELE-008680,Vortex Wearables Model-681,Electronics,Wearables,Vortex,429.3,842.87,1
8681,SKU-TOY-008681,Sol Board Games Model-682,Toys & Games,Board Games,Sol,328.94,788.89,1
8682,SKU-SPO-008682,Prism Cycling Model-683,Sports & Outdoors,Cycling,Prism,91.93,119.12,1
8683,SKU-APP-008683,Nova Accessories Model-684,Apparel,Accessories,Nova,250.83,362.76,1
8684,SKU-ELE-008684,Zenith Smartphones Model-685,Electronics,Smartphones,Zenith,340.89,550.96,1
8685,SKU-TOY-008685,Horizon Action Figures Model-686,Toys & Games,Action Figures,Horizon,196.03,421.34,1
8686,SKU-SPO-008686,Vortex Water Sports Model-687,Sports & Outdoors,Water Sports,Vortex,171.47,422.81,1
8687,SKU-BEA-008687,Aura Cosmetics Model-688,Beauty & Care,Cosmetics,Aura,118.06,197.31,1
8688,SKU-GRO-008688,Prism Canned Goods Model-689,Grocery & Pantry,Canned Goods,Prism,265.43,414.19,0
8689,SKU-APP-008689,Matrix Women's Clothing Model-690,Apparel,Women's Clothing,Matrix,96.43,141.08,1
8690,SKU-HOM-008690,Aura Furniture Model-691,Home & Kitchen,Furniture,Aura,334.26,485.63,1
8691,SKU-ELE-008691,Summit Wearables Model-692,Electronics,Wearables,Summit,423.79,685.56,1
8692,SKU-ELE-008692,Vortex Smart Home Model-693,Electronics,Smart Home,Vortex,316.36,433.87,1
8693,SKU-BEA-008693,Zenith Cosmetics Model-694,Beauty & Care,Cosmetics,Zenith,361.7,550.59,1
8694,SKU-ELE-008694,Matrix Smart Home Model-695,Electronics,Smart Home,Matrix,90.94,206.25,1
8695,SKU-TOY-008695,Titan Puzzles Model-696,Toys & Games,Puzzles,Titan,19.95,26.25,1
8696,SKU-HOM-008696,Velocity Bedding Model-697,Home & Kitchen,Bedding,Velocity,442.73,683.06,1
8697,SKU-GRO-008697,Vortex Snacks Model-698,Grocery & Pantry,Snacks,Vortex,410.98,893.59,0
8698,SKU-ELE-008698,Horizon Smartphones Model-699,Electronics,Smartphones,Horizon,109.65,188.84,1
8699,SKU-SPO-008699,Echo Water Sports Model-700,Sports & Outdoors,Water Sports,Echo,396.48,775.24,1
8700,SKU-BEA-008700,Sol Haircare Model-701,Beauty & Care,Haircare,Sol,154.12,284.05,1
8701,SKU-TOY-008701,Sol Board Games Model-702,Toys & Games,Board Games,Sol,178.65,381.15,1
8702,SKU-HOM-008702,Horizon Bedding Model-703,Home & Kitchen,Bedding,Horizon,435.2,842.43,1
8703,SKU-TOY-008703,Pulse Outdoor Toys Model-704,Toys & Games,Outdoor Toys,Pulse,202.39,408.58,1
8704,SKU-HOM-008704,Prism Small Appliances Model-705,Home & Kitchen,Small Appliances,Prism,218.4,464.67,1
