location_id,location_name,location_type,region,city,state,postal_code,square_feet,opened_date
1002,Store #1002 - Omaha,Store,North,Omaha,NE,68101,5521,2021-02-14
1003,Store #1003 - Columbus,Store,Midwest,Columbus,OH,43201,71984,2018-08-15
1004,Store #1004 - Fresno,Store,North,Fresno,CA,93701,41555,2023-04-19
1005,Store #1005 - Dallas,Store,Midwest,Dallas,TX,75201,94086,2020-07-10
1006,Store #1006 - Miami,Store,Midwest,Miami,FL,33101,70219,2021-09-26
1007,Store #1007 - Fresno,Store,East,Fresno,CA,93701,66481,2021-08-25
1008,Store #1008 - Chicago,Store,South,Chicago,IL,60601,57514,2017-10-16
1009,Store #1009 - San Jose,Store,West,San Jose,CA,95101,97900,2017-12-07
1010,Store #1010 - Los Angeles,Store,South,Los Angeles,CA,90001,34199,2015-02-06
1011,Store #1011 - Washington,Store,East,Washington,DC,20001,109937,2021-07-10
1012,Store #1012 - Raleigh,Store,South,Raleigh,NC,27601,52545,2018-05-14
1013,Store #1013 - Memphis,Store,West,Memphis,TN,38101,108042,2013-11-19
1014,Store #1014 - Denver,Store,North,Denver,CO,80201,78547,2021-12-01
1015,Store #1015 - San Antonio,Store,South,San Antonio,TX,78201,77029,2020-12-15
1016,Store #1016 - Charlotte,Store,West,Charlotte,NC,28201,16054,2015-04-26
1017,Store #1017 - Atlanta,Store,Midwest,Atlanta,GA,30301,11724,2015-08-19
1018,Store #1018 - Houston,Store,Midwest,Houston,TX,77001,82207,2017-07-08
1019,Store #1019 - Boston,Store,Midwest,Boston,MA,02101,18610,2019-07-31
1020,Store #1020 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,74951,2018-08-23
1021,Store #1021 - Colorado Springs,Store,West,Colorado Springs,CO,80901,15552,2019-11-02
1022,Store #1022 - Louisville,Store,South,Louisville,KY,40201,93321,2019-03-16
1023,Store #1023 - Fort Worth,Store,North,Fort Worth,TX,76101,8001,2022-07-16
1024,Store #1024 - San Jose,Store,West,San Jose,CA,95101,41699,2016-10-23
1025,Store #1025 - New York,Store,South,New York,NY,10001,38209,2017-07-01
1026,Store #1026 - Las Vegas,Store,East,Las Vegas,NV,89101,8003,2014-03-28
1027,Store #1027 - Raleigh,Store,South,Raleigh,NC,27601,89140,2017-11-05
1028,Store #1028 - Sacramento,Store,South,Sacramento,CA,95801,66574,2022-09-17
1029,Store #1029 - Nashville,Store,South,Nashville,TN,37201,10385,2021-07-28
1030,Store #1030 - Tucson,Store,West,Tucson,AZ,85701,54721,2023-03-01
1031,Store #1031 - Philadelphia,Store,North,Philadelphia,PA,19101,93656,2020-08-02
1032,Store #1032 - Chicago,Store,East,Chicago,IL,60601,82981,2018-12-05
1033,Store #1033 - Milwaukee,Store,South,Milwaukee,WI,53201,33663,2015-09-28
1034,Store #1034 - Boston,Store,Midwest,Boston,MA,02101,33531,2014-04-22
1035,Store #1035 - El Paso,Store,Midwest,El Paso,TX,79901,105940,2019-03-25
1036,Store #1036 - Seattle,Store,East,Seattle,WA,98101,35042,2014-11-26
1037,Store #1037 - Raleigh,Store,Midwest,Raleigh,NC,27601,22258,2016-04-28
1038,Store #1038 - Columbus,Store,Midwest,Columbus,OH,43201,42650,2017-01-29
1039,Store #1039 - New York,Store,North,New York,NY,10001,28270,2014-03-27
1040,Store #1040 - Denver,Store,North,Denver,CO,80201,61812,2023-01-05
1041,Store #1041 - Fresno,Store,South,Fresno,CA,93701,47339,2022-11-10
1042,Store #1042 - Sacramento,Store,East,Sacramento,CA,95801,116913,2017-09-13
1043,Store #1043 - Austin,Store,Midwest,Austin,TX,78701,10601,2018-07-23
1044,Store #1044 - Portland,Store,Midwest,Portland,OR,97201,96399,2019-07-05
1045,Store #1045 - Austin,Store,East,Austin,TX,78701,24613,2015-06-09
1046,Store #1046 - New York,Store,North,New York,NY,10001,98410,2020-12-12
1047,Store #1047 - Austin,Store,East,Austin,TX,78701,58502,2017-03-10
1048,Store #1048 - Jacksonville,Store,North,Jacksonville,FL,32201,35490,2018-03-11
1049,Store #1049 - Nashville,Store,Midwest,Nashville,TN,37201,90710,2017-11-07
1050,Store #1050 - Omaha,Store,South,Omaha,NE,68101,40915,2021-08-28
1051,Store #1051 - Fort Worth,Store,East,Fort Worth,TX,76101,60071,2022-11-27
1052,Store #1052 - Columbus,Store,East,Columbus,OH,43201,116038,2018-10-08
1053,Store #1053 - Mesa,Store,East,Mesa,AZ,85201,61726,2020-08-08
1054,Store #1054 - Kansas City,Store,Midwest,Kansas City,MO,64101,60324,2013-12-11
1055,Store #1055 - Phoenix,Store,Midwest,Phoenix,AZ,85001,101327,2017-04-25
1056,Store #1056 - New York,Store,Midwest,New York,NY,10001,82070,2013-10-14
1057,Store #1057 - Milwaukee,Store,South,Milwaukee,WI,53201,44025,2015-07-18
1058,Store #1058 - San Antonio,Store,East,San Antonio,TX,78201,45038,2015-09-19
1059,Store #1059 - San Jose,Store,East,San Jose,CA,95101,6517,2021-07-07
1060,Store #1060 - Las Vegas,Store,South,Las Vegas,NV,89101,45792,2019-05-28
1061,Store #1061 - Charlotte,Store,East,Charlotte,NC,28201,102309,2015-02-07
1062,Store #1062 - Dallas,Store,West,Dallas,TX,75201,74920,2017-05-18
1063,Store #1063 - Philadelphia,Store,East,Philadelphia,PA,19101,76970,2022-12-21
1064,Store #1064 - Memphis,Store,Midwest,Memphis,TN,38101,79026,2022-02-12
1065,Store #1065 - Louisville,Store,Midwest,Louisville,KY,40201,83543,2016-01-07
1066,Store #1066 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,116781,2013-11-23
1067,Store #1067 - San Francisco,Store,Midwest,San Francisco,CA,94101,27113,2020-07-30
1068,Store #1068 - Houston,Store,North,Houston,TX,77001,44734,2022-08-11
1069,Store #1069 - Tucson,Store,East,Tucson,AZ,85701,85029,2018-10-31
1070,Store #1070 - Philadelphia,Store,South,Philadelphia,PA,19101,16173,2014-10-24
1071,Store #1071 - Fresno,Store,East,Fresno,CA,93701,30888,2015-03-23
1072,Store #1072 - Seattle,Store,South,Seattle,WA,98101,42919,2022-03-31
1073,Store #1073 - Albuquerque,Store,South,Albuquerque,NM,87101,104024,2017-07-15
1074,Store #1074 - Philadelphia,Store,East,Philadelphia,PA,19101,54019,2014-09-17
1075,Store #1075 - Louisville,Store,West,Louisville,KY,40201,5796,2020-07-14
1076,Store #1076 - Nashville,Store,Midwest,Nashville,TN,37201,49991,2015-11-23
1077,Store #1077 - San Jose,Store,South,San Jose,CA,95101,23361,2015-11-11
1078,Store #1078 - Detroit,Store,East,Detroit,MI,48201,6927,2017-11-19
1079,Store #1079 - Phoenix,Store,Midwest,Phoenix,AZ,85001,71051,2022-08-22
1080,Store #1080 - Portland,Store,West,Portland,OR,97201,114555,2017-08-06
1081,Store #1081 - Miami,Store,Midwest,Miami,FL,33101,36236,2020-03-05
1082,Store #1082 - Oklahoma City,Store,Midwest,Oklahoma City,OK,73101,44304,2022-03-11
1083,Store #1083 - Washington,Store,North,Washington,DC,20001,105542,2021-07-10
1084,Store #1084 - Kansas City,Store,North,Kansas City,MO,64101,96833,2023-02-25
1085,Store #1085 - Memphis,Store,North,Memphis,TN,38101,23022,2014-05-21
1086,Store #1086 - Houston,Store,Midwest,Houston,TX,77001,117657,2014-04-19
1087,Store #1087 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,63136,2022-12-29
1088,Store #1088 - Oklahoma City,Store,East,Oklahoma City,OK,73101,96156,2020-05-14
1089,Store #1089 - San Diego,Store,South,San Diego,CA,92101,97758,2017-09-08
1090,Store #1090 - Tucson,Store,North,Tucson,AZ,85701,56777,2017-07-08
1091,Store #1091 - Colorado Springs,Store,North,Colorado Springs,CO,80901,79107,2015-07-09
1092,Store #1092 - Philadelphia,Store,North,Philadelphia,PA,19101,6527,2020-11-30
1093,Store #1093 - Baltimore,Store,West,Baltimore,MD,21201,16871,2015-07-08
1094,Store #1094 - Baltimore,Store,West,Baltimore,MD,21201,93643,2021-03-11
1095,Store #1095 - Miami,Store,West,Miami,FL,33101,44567,2020-02-09
1096,Store #1096 - Miami,Store,South,Miami,FL,33101,87576,2022-05-21
1097,Store #1097 - Seattle,Store,West,Seattle,WA,98101,67203,2014-02-05
1098,Store #1098 - Seattle,Store,South,Seattle,WA,98101,96142,2023-02-03
1099,Store #1099 - Columbus,Store,Midwest,Columbus,OH,43201,86671,2014-07-17
1100,Store #1100 - Nashville,Store,North,Nashville,TN,37201,18715,2014-01-03
1101,Store #1101 - Omaha,Store,West,Omaha,NE,68101,93354,2014-03-07
1102,Store #1102 - Fort Worth,Store,West,Fort Worth,TX,76101,80279,2022-09-01
1103,Store #1103 - Detroit,Store,South,Detroit,MI,48201,100229,2022-06-15
1104,Store #1104 - Charlotte,Store,Midwest,Charlotte,NC,28201,13441,2020-01-05
1105,Store #1105 - Phoenix,Store,East,Phoenix,AZ,85001,95282,2021-07-18
1106,Store #1106 - San Francisco,Store,West,San Francisco,CA,94101,29766,2020-06-25
1107,Store #1107 - Atlanta,Store,South,Atlanta,GA,30301,81983,2014-11-08
1108,Store #1108 - Atlanta,Store,North,Atlanta,GA,30301,32873,2020-01-23
1109,Store #1109 - Sacramento,Store,West,Sacramento,CA,95801,15205,2015-02-17
1110,Store #1110 - Charlotte,Store,South,Charlotte,NC,28201,16764,2023-02-14
1111,Store #1111 - San Francisco,Store,East,San Francisco,CA,94101,91003,2014-06-18
1112,Store #1112 - San Jose,Store,Midwest,San Jose,CA,95101,72709,2017-10-31
1113,Store #1113 - Boston,Store,East,Boston,MA,02101,114748,2015-05-06
1114,Store #1114 - Chicago,Store,Midwest,Chicago,IL,60601,90143,2023-02-14
1115,Store #1115 - Albuquerque,Store,West,Albuquerque,NM,87101,64969,2021-05-30
1116,Store #1116 - Memphis,Store,Midwest,Memphis,TN,38101,46598,2022-04-24
1117,Store #1117 - Dallas,Store,West,Dallas,TX,75201,35947,2018-07-13
1118,Store #1118 - Jacksonville,Store,North,Jacksonville,FL,32201,80914,2016-12-11
1119,Store #1119 - Austin,Store,North,Austin,TX,78701,21100,2021-05-12
1120,Store #1120 - Colorado Springs,Store,North,Colorado Springs,CO,80901,37451,2017-03-21
1121,Store #1121 - Miami,Store,North,Miami,FL,33101,7883,2022-07-21
1122,Store #1122 - Indianapolis,Store,South,Indianapolis,IN,46201,29055,2015-07-13
1123,Store #1123 - Raleigh,Store,Midwest,Raleigh,NC,27601,74028,2021-02-02
1124,Store #1124 - Baltimore,Store,Midwest,Baltimore,MD,21201,113869,2019-06-09
1125,Store #1125 - Boston,Store,West,Boston,MA,02101,92671,2022-01-01
1126,Store #1126 - Denver,Store,South,Denver,CO,80201,41683,2020-11-05
1127,Store #1127 - Oklahoma City,Store,Midwest,Oklahoma City,OK,73101,112660,2021-07-01
1128,Store #1128 - Washington,Store,South,Washington,DC,20001,103761,2014-03-28
1129,Store #1129 - Dallas,Store,East,Dallas,TX,75201,66242,2022-04-22
1130,Store #1130 - Baltimore,Store,North,Baltimore,MD,21201,90445,2019-09-14
1131,Store #1131 - New York,Store,South,New York,NY,10001,60284,2014-11-19
1132,Store #1132 - Kansas City,Store,North,Kansas City,MO,64101,15744,2015-02-07
1133,Store #1133 - Dallas,Store,South,Dallas,TX,75201,50185,2022-09-21
1134,Store #1134 - San Francisco,Store,North,San Francisco,CA,94101,23863,2022-08-20
1135,Store #1135 - Seattle,Store,South,Seattle,WA,98101,108203,2015-04-10
1136,Store #1136 - San Jose,Store,South,San Jose,CA,95101,43337,2016-12-28
1137,Store #1137 - San Antonio,Store,West,San Antonio,TX,78201,43578,2014-08-21
1138,Store #1138 - Baltimore,Store,Midwest,Baltimore,MD,21201,5424,2016-05-03
1139,Store #1139 - Atlanta,Store,Midwest,Atlanta,GA,30301,9874,2014-07-06
1140,Store #1140 - Fresno,Store,West,Fresno,CA,93701,47019,2021-02-15
1141,Store #1141 - San Jose,Store,South,San Jose,CA,95101,93601,2023-02-19
1142,Store #1142 - Albuquerque,Store,North,Albuquerque,NM,87101,44267,2016-10-26
1143,Store #1143 - Colorado Springs,Store,North,Colorado Springs,CO,80901,15950,2021-08-22
1144,Store #1144 - Nashville,Store,South,Nashville,TN,37201,31935,2022-09-06
1145,Store #1145 - Mesa,Store,West,Mesa,AZ,85201,63911,2014-05-25
1146,Store #1146 - San Jose,Store,Midwest,San Jose,CA,95101,23059,2018-12-25
1147,Store #1147 - Portland,Store,Midwest,Portland,OR,97201,119752,2021-10-30
1148,Store #1148 - Omaha,Store,West,Omaha,NE,68101,92451,2015-06-01
1149,Store #1149 - Boston,Store,West,Boston,MA,02101,6700,2018-09-26
1150,Store #1150 - Sacramento,Store,East,Sacramento,CA,95801,115725,2016-04-08
1151,Store #1151 - Kansas City,Store,South,Kansas City,MO,64101,22775,2014-12-31
1152,Store #1152 - Oklahoma City,Store,South,Oklahoma City,OK,73101,111404,2018-05-30
1153,Store #1153 - Denver,Store,North,Denver,CO,80201,114274,2021-05-03
1154,Store #1154 - Mesa,Store,East,Mesa,AZ,85201,95130,2015-08-25
1155,Store #1155 - Miami,Store,South,Miami,FL,33101,26663,2020-02-11
1156,Store #1156 - Omaha,Store,South,Omaha,NE,68101,13411,2017-08-10
1157,Store #1157 - Charlotte,Store,Midwest,Charlotte,NC,28201,28968,2019-12-10
1158,Store #1158 - Jacksonville,Store,East,Jacksonville,FL,32201,14198,2016-05-19
1159,Store #1159 - Portland,Store,Midwest,Portland,OR,97201,63132,2019-06-20
1160,Store #1160 - Milwaukee,Store,West,Milwaukee,WI,53201,102041,2019-03-29
1161,Store #1161 - Kansas City,Store,East,Kansas City,MO,64101,55990,2022-11-11
1162,Store #1162 - Fresno,Store,North,Fresno,CA,93701,97827,2018-12-25
1163,Store #1163 - Sacramento,Store,Midwest,Sacramento,CA,95801,82286,2016-12-19
1164,Store #1164 - Mesa,Store,Midwest,Mesa,AZ,85201,83573,2017-05-08
1165,Store #1165 - Indianapolis,Store,South,Indianapolis,IN,46201,28583,2023-02-13
1166,Store #1166 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,61898,2014-08-04
1167,Store #1167 - Baltimore,Store,West,Baltimore,MD,21201,23940,2013-10-06
1168,Store #1168 - Chicago,Store,North,Chicago,IL,60601,78461,2015-11-27
1169,Store #1169 - Phoenix,Store,South,Phoenix,AZ,85001,106128,2019-01-21
1170,Store #1170 - Kansas City,Store,Midwest,Kansas City,MO,64101,19374,2016-09-22
1171,Store #1171 - Houston,Store,Midwest,Houston,TX,77001,51762,2014-01-02
1172,Store #1172 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,29120,2018-02-23
1173,Store #1173 - Colorado Springs,Store,North,Colorado Springs,CO,80901,42817,2021-10-17
1174,Store #1174 - Louisville,Store,North,Louisville,KY,40201,46936,2020-11-25
1175,Store #1175 - Mesa,Store,East,Mesa,AZ,85201,116879,2016-12-19
1176,Store #1176 - Detroit,Store,East,Detroit,MI,48201,62211,2020-08-27
1177,Store #1177 - Baltimore,Store,West,Baltimore,MD,21201,102075,2020-07-15
1178,Store #1178 - Chicago,Store,Midwest,Chicago,IL,60601,43757,2013-11-16
1179,Store #1179 - Tucson,Store,East,Tucson,AZ,85701,7204,2021-12-17
1180,Store #1180 - Milwaukee,Store,North,Milwaukee,WI,53201,61559,2022-01-12
1181,Store #1181 - Houston,Store,Midwest,Houston,TX,77001,49073,2016-08-08
1182,Store #1182 - Mesa,Store,Midwest,Mesa,AZ,85201,13489,2016-04-06
1183,Store #1183 - Baltimore,Store,South,Baltimore,MD,21201,36134,2022-03-01
1184,Store #1184 - Dallas,Store,West,Dallas,TX,75201,102929,2018-01-08
1185,Store #1185 - Kansas City,Store,South,Kansas City,MO,64101,82903,2022-03-18
1186,Store #1186 - Miami,Store,Midwest,Miami,FL,33101,96056,2021-08-03
1187,Store #1187 - Albuquerque,Store,West,Albuquerque,NM,87101,92725,2021-12-02
1188,Store #1188 - New York,Store,North,New York,NY,10001,107368,2020-04-07
1189,Store #1189 - Atlanta,Store,Midwest,Atlanta,GA,30301,62667,2020-10-23
1190,Store #1190 - Boston,Store,Midwest,Boston,MA,02101,88064,2019-09-06
1191,Store #1191 - Memphis,Store,West,Memphis,TN,38101,82149,2017-02-11
1192,Store #1192 - San Antonio,Store,North,San Antonio,TX,78201,106028,2021-12-06
1193,Store #1193 - New York,Store,Midwest,New York,NY,10001,55666,2018-01-30
1194,Store #1194 - Philadelphia,Store,West,Philadelphia,PA,19101,24412,2022-03-17
1195,Store #1195 - Detroit,Store,North,Detroit,MI,48201,94901,2021-11-06
1196,Store #1196 - Atlanta,Store,North,Atlanta,GA,30301,65010,2022-11-12
1197,Store #1197 - Louisville,Store,South,Louisville,KY,40201,64353,2019-11-25
1198,Store #1198 - Raleigh,Store,North,Raleigh,NC,27601,105346,2019-06-18
1199,Store #1199 - Houston,Store,South,Houston,TX,77001,85139,2020-03-28
1200,Store #1200 - Baltimore,Store,East,Baltimore,MD,21201,42236,2022-01-11
1201,Store #1201 - Oklahoma City,Store,West,Oklahoma City,OK,73101,93291,2017-03-24
1202,Store #1202 - Detroit,Store,East,Detroit,MI,48201,49392,2017-02-22
1203,Store #1203 - El Paso,Store,South,El Paso,TX,79901,103609,2017-07-13
1204,Store #1204 - New York,Store,North,New York,NY,10001,51284,2023-01-22
1205,Store #1205 - San Francisco,Store,Midwest,San Francisco,CA,94101,47616,2020-06-30
1206,Store #1206 - Tucson,Store,North,Tucson,AZ,85701,96305,2018-12-16
1207,Store #1207 - Tucson,Store,Midwest,Tucson,AZ,85701,67912,2020-07-05
1208,Store #1208 - Denver,Store,North,Denver,CO,80201,79316,2017-04-11
1209,Store #1209 - Milwaukee,Store,West,Milwaukee,WI,53201,27142,2020-01-21
1210,Store #1210 - Charlotte,Store,North,Charlotte,NC,28201,13769,2017-06-16
1211,Store #1211 - Denver,Store,South,Denver,CO,80201,32021,2015-09-21
1212,Store #1212 - Seattle,Store,Midwest,Seattle,WA,98101,102787,2019-11-07
1213,Store #1213 - Seattle,Store,West,Seattle,WA,98101,36568,2016-10-12
1214,Store #1214 - San Antonio,Store,East,San Antonio,TX,78201,69982,2019-03-21
1215,Store #1215 - Kansas City,Store,Midwest,Kansas City,MO,64101,9524,2016-03-13
1216,Store #1216 - Columbus,Store,Midwest,Columbus,OH,43201,114861,2019-03-04
1217,Store #1217 - Boston,Store,East,Boston,MA,02101,26563,2014-01-18
1218,Store #1218 - Louisville,Store,North,Louisville,KY,40201,30080,2019-03-21
1219,Store #1219 - Los Angeles,Store,East,Los Angeles,CA,90001,95431,2021-03-11
1220,Store #1220 - Columbus,Store,West,Columbus,OH,43201,10684,2018-06-05
1221,Store #1221 - Seattle,Store,East,Seattle,WA,98101,82420,2021-06-07
1222,Store #1222 - Raleigh,Store,North,Raleigh,NC,27601,94916,2014-10-10
1223,Store #1223 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,22801,2021-06-03
1224,Store #1224 - Philadelphia,Store,West,Philadelphia,PA,19101,105120,2014-03-15
1225,Store #1225 - Fort Worth,Store,East,Fort Worth,TX,76101,8813,2023-01-20
1226,Store #1226 - Philadelphia,Store,South,Philadelphia,PA,19101,104669,2020-02-20
1227,Store #1227 - Oklahoma City,Store,North,Oklahoma City,OK,73101,23888,2018-05-07
1228,Store #1228 - Memphis,Store,East,Memphis,TN,38101,94102,2016-02-01
1229,Store #1229 - San Antonio,Store,West,San Antonio,TX,78201,91927,2021-02-02
1230,Store #1230 - Las Vegas,Store,South,Las Vegas,NV,89101,96817,2015-05-21
1231,Store #1231 - San Diego,Store,North,San Diego,CA,92101,52037,2022-01-07
1232,Store #1232 - Kansas City,Store,East,Kansas City,MO,64101,84563,2019-06-21
1233,Store #1233 - Philadelphia,Store,South,Philadelphia,PA,19101,91180,2014-08-16
1234,Store #1234 - Detroit,Store,South,Detroit,MI,48201,54665,2019-12-05
1235,Store #1235 - San Antonio,Store,North,San Antonio,TX,78201,39000,2017-05-06
1236,Store #1236 - Detroit,Store,Midwest,Detroit,MI,48201,100497,2019-02-15
1237,Store #1237 - Oklahoma City,Store,West,Oklahoma City,OK,73101,107957,2019-12-03
1238,Store #1238 - Oklahoma City,Store,North,Oklahoma City,OK,73101,61406,2014-07-09
1239,Store #1239 - Dallas,Store,East,Dallas,TX,75201,93500,2016-07-01
1240,Store #1240 - Milwaukee,Store,West,Milwaukee,WI,53201,111541,2016-06-05
1241,Store #1241 - Mesa,Store,North,Mesa,AZ,85201,48348,2014-03-20
1242,Store #1242 - San Diego,Store,North,San Diego,CA,92101,60430,2020-11-11
1243,Store #1243 - Seattle,Store,North,Seattle,WA,98101,69871,2019-10-24
1244,Store #1244 - San Jose,Store,Midwest,San Jose,CA,95101,49632,2018-06-09
1245,Store #1245 - Washington,Store,Midwest,Washington,DC,20001,29656,2022-08-16
1246,Store #1246 - Fort Worth,Store,East,Fort Worth,TX,76101,40071,2017-04-27
1247,Store #1247 - Miami,Store,East,Miami,FL,33101,80991,2022-03-30
1248,Store #1248 - Dallas,Store,North,Dallas,TX,75201,93908,2014-10-31
1249,Store #1249 - Washington,Store,West,Washington,DC,20001,108769,2023-02-27
1250,Store #1250 - Las Vegas,Store,South,Las Vegas,NV,89101,64534,2017-03-26
1251,DC/Warehouse #01 - Las Vegas,Warehouse,East,Las Vegas,NV,89101,413483,2014-12-14
1252,DC/Warehouse #02 - New York,Warehouse,West,New York,NY,10001,278881,2022-06-28
1253,DC/Warehouse #03 - San Jose,Warehouse,North,San Jose,CA,95101,250020,2019-08-03
1254,DC/Warehouse #04 - San Diego,Warehouse,North,San Diego,CA,92101,282359,2017-06-01
1255,DC/Warehouse #05 - Albuquerque,Warehouse,South,Albuquerque,NM,87101,313279,2022-10-21
1256,DC/Warehouse #06 - Nashville,Warehouse,Midwest,Nashville,TN,37201,423068,2020-09-28
1257,DC/Warehouse #07 - Nashville,Warehouse,South,Nashville,TN,37201,310122,2014-12-11
1258,DC/Warehouse #08 - Seattle,Warehouse,Midwest,Seattle,WA,98101,439776,2016-10-03
1259,DC/Warehouse #09 - Nashville,Warehouse,North,Nashville,TN,37201,221564,2016-06-13
1260,DC/Warehouse #10 - Jacksonville,Warehouse,South,Jacksonville,FL,32201,232611,2018-01-18
1261,DC/Warehouse #11 - Columbus,Warehouse,South,Columbus,OH,43201,275168,2018-01-29
1262,DC/Warehouse #12 - Chicago,Warehouse,South,Chicago,IL,60601,385470,2017-09-20
1263,DC/Warehouse #13 - Louisville,Warehouse,South,Louisville,KY,40201,303470,2022-12-20
1264,DC/Warehouse #14 - Denver,Warehouse,South,Denver,CO,80201,393905,2017-08-15
1265,DC/Warehouse #15 - San Antonio,Warehouse,East,San Antonio,TX,78201,367902,2014-01-22
1266,DC/Warehouse #16 - Chicago,Warehouse,Midwest,Chicago,IL,60601,302816,2015-03-24
1267,DC/Warehouse #17 - Baltimore,Warehouse,Midwest,Baltimore,MD,21201,421264,2015-09-05
1268,DC/Warehouse #18 - Phoenix,Warehouse,Midwest,Phoenix,AZ,85001,439847,2017-01-03
1269,DC/Warehouse #19 - Miami,Warehouse,West,Miami,FL,33101,317681,2021-12-13
1270,DC/Warehouse #20 - Indianapolis,Warehouse,Midwest,Indianapolis,IN,46201,222789,2014-03-01
1271,DC/Warehouse #21 - San Jose,Warehouse,North,San Jose,CA,95101,178697,2021-07-18
1272,DC/Warehouse #22 - Louisville,Warehouse,West,Louisville,KY,40201,293471,2014-01-18
1273,DC/Warehouse #23 - Fort Worth,Warehouse,North,Fort Worth,TX,76101,321987,2020-08-18
1274,DC/Warehouse #24 - Austin,Warehouse,South,Austin,TX,78701,339315,2021-08-23
1275,DC/Warehouse #25 - Oklahoma City,Warehouse,North,Oklahoma City,OK,73101,151784,2019-08-09
1276,DC/Warehouse #26 - El Paso,Warehouse,North,El Paso,TX,79901,390667,2023-01-25
1277,DC/Warehouse #27 - Albuquerque,Warehouse,North,Albuquerque,NM,87101,466656,2019-11-08
1278,DC/Warehouse #28 - Sacramento,Warehouse,East,Sacramento,CA,95801,260628,2018-05-01
1279,DC/Warehouse #29 - Raleigh,Warehouse,Midwest,Raleigh,NC,27601,244287,2014-10-08
1280,DC/Warehouse #30 - Raleigh,Warehouse,North,Raleigh,NC,27601,261122,2017-06-18
1281,DC/Warehouse #31 - Baltimore,Warehouse,East,Baltimore,MD,21201,238875,2016-04-09
1282,DC/Warehouse #32 - Portland,Warehouse,North,Portland,OR,97201,371576,2022-06-11
1283,DC/Warehouse #33 - San Antonio,Warehouse,South,San Antonio,TX,78201,486648,2018-08-24
1284,DC/Warehouse #34 - Philadelphia,Warehouse,North,Philadelphia,PA,19101,482288,2022-08-22
1285,DC/Warehouse #35 - Atlanta,Warehouse,Midwest,Atlanta,GA,30301,417783,2014-01-28
1286,DC/Warehouse #36 - Seattle,Warehouse,North,Seattle,WA,98101,200818,2022-01-04
1287,DC/Warehouse #37 - Albuquerque,Warehouse,Midwest,Albuquerque,NM,87101,352070,2019-11-07
1288,DC/Warehouse #38 - Dallas,Warehouse,South,Dallas,TX,75201,302579,2023-03-27
1289,DC/Warehouse #39 - Raleigh,Warehouse,East,Raleigh,NC,27601,422593,2016-07-03
1290,DC/Warehouse #40 - Nashville,Warehouse,West,Nashville,TN,37201,353711,2021-08-14
1291,DC/Warehouse #41 - Nashville,Warehouse,North,Nashville,TN,37201,309586,2017-04-23
1292,DC/Warehouse #42 - Memphis,Warehouse,Midwest,Memphis,TN,38101,377388,2017-06-28
1293,DC/Warehouse #43 - Charlotte,Warehouse,East,Charlotte,NC,28201,394928,2021-01-07
1294,DC/Warehouse #44 - Tucson,Warehouse,East,Tucson,AZ,85701,226330,2016-08-22
1295,DC/Warehouse #45 - Sacramento,Warehouse,South,Sacramento,CA,95801,298093,2020-10-08
1296,DC/Warehouse #46 - Columbus,Warehouse,South,Columbus,OH,43201,421289,2014-03-19
1297,DC/Warehouse #47 - Denver,Warehouse,East,Denver,CO,80201,368218,2013-10-28
1298,DC/Warehouse #48 - Louisville,Warehouse,Midwest,Louisville,KY,40201,150747,2014-11-09
1299,DC/Warehouse #49 - Colorado Springs,Warehouse,West,Colorado Springs,CO,80901,464197,2015-11-29
1300,DC/Warehouse #50 - Nashville,Warehouse,South,Nashville,TN,37201,167278,2017-08-15
