inventory_id,location_id,product_id,quantity_on_hand,reorder_point,reorder_quantity,last_restock_date
94705,520,7215,68,50,150,2026-07-07
94706,1204,650,169,26,52,2026-07-21
94707,1014,530,5,36,144,2026-07-17
94708,249,1679,193,15,75,2026-07-31
94709,231,5505,28,22,44,2026-08-25
94710,914,981,149,12,36,2026-08-14
94711,1222,9591,10,31,124,2026-07-25
94712,1003,1723,232,12,24,2026-07-20
94713,319,5130,311,29,116,2026-07-30
94714,1191,1171,326,19,57,2026-08-06
94715,486,6473,117,50,150,2026-08-05
94716,263,143,438,29,87,2026-08-05
94717,953,3813,323,33,132,2026-08-22
94718,756,3353,206,11,33,2026-07-10
94719,396,272,165,21,105,2026-07-20
94720,807,5705,232,42,126,2026-07-30
94721,443,9871,198,45,225,2026-07-20
94722,1098,1770,41,11,55,2026-08-24
94723,82,6218,390,37,185,2026-07-03
94724,706,6151,365,15,60,2026-07-30
94725,856,5543,357,26,52,2026-08-05
94726,469,22,185,19,57,2026-07-22
94727,534,1772,479,50,250,2026-07-18
94728,800,3364,368,12,36,2026-08-06
94729,161,5152,233,21,42,2026-07-22
94730,1033,6833,260,19,38,2026-07-05
94731,32,9571,169,46,138,2026-07-19
94732,648,9383,440,26,78,2026-08-11
94733,465,2362,406,25,125,2026-07-29
94734,1206,98,116,12,48,2026-07-08
94735,202,7894,308,12,24,2026-07-12
94736,561,3491,394,22,88,2026-08-13
94737,1195,5177,54,41,82,2026-07-23
94738,983,550,51,21,105,2026-07-15
94739,201,5900,471,46,92,2026-08-15
94740,956,935,385,42,84,2026-08-08
94741,676,6204,365,19,95,2026-08-18
94742,79,3478,335,48,192,2026-08-25
94743,1147,2464,362,13,39,2026-08-16
94744,745,4056,387,43,129,2026-08-23
94745,178,6453,473,50,200,2026-07-06
94746,660,5253,96,39,156,2026-08-06
94747,78,8658,32,49,147,2026-07-02
94748,1050,7311,49,42,84,2026-08-10
94749,144,9900,430,12,60,2026-07-22
94750,408,6256,394,28,112,2026-07-28
94751,763,3271,162,34,102,2026-08-04
94752,334,2485,250,30,120,2026-08-15
94753,713,1784,81,33,99,2026-07-08
94754,1235,3622,75,27,81,2026-07-12
94755,883,9851,411,44,132,2026-08-10
94756,70,4485,69,10,20,2026-07-21
94757,40,7183,278,41,164,2026-07-18
94758,671,2307,39,26,78,2026-08-03
94759,1045,3161,420,25,125,2026-08-19
94760,340,8385,223,37,148,2026-08-23
94761,1091,361,429,19,76,2026-08-04
94762,484,4540,17,40,200,2026-08-16
94763,460,7724,53,30,150,2026-06-28
94764,40,3883,245,15,60,2026-08-06
94765,1043,6784,460,17,68,2026-07-22
94766,227,3384,342,45,90,2026-08-12
94767,69,5700,296,26,130,2026-08-13
94768,1095,8088,366,42,126,2026-07-31
94769,465,527,386,19,38,2026-06-29
94770,972,2745,362,17,34,2026-08-06
94771,47,2300,241,14,28,2026-07-15
94772,364,1524,364,48,192,2026-08-21
94773,191,2998,329,31,93,2026-08-14
94774,468,8580,223,48,144,2026-08-15
94775,859,8327,64,12,60,2026-07-28
94776,451,9277,388,13,52,2026-08-03
94777,370,1648,81,19,57,2026-08-08
94778,476,1932,410,32,160,2026-07-04
94779,265,8472,258,37,148,2026-06-30
94780,148,4997,93,37,185,2026-07-30
94781,3,981,414,48,240,2026-07-21
94782,393,5795,109,49,147,2026-07-06
94783,444,1322,395,24,72,2026-08-21
94784,440,3578,470,24,120,2026-07-24
94785,750,741,365,27,54,2026-08-25
94786,987,6678,6,42,168,2026-07-31
94787,867,9074,264,16,32,2026-08-27
94788,941,8035,65,40,160,2026-08-15
94789,787,1810,448,41,82,2026-08-13
94790,887,4681,294,46,230,2026-07-24
94791,220,5393,220,41,164,2026-08-10
94792,1071,8935,61,24,96,2026-08-09
94793,312,1080,198,48,240,2026-07-27
94794,648,9433,88,21,42,2026-08-14
94795,1011,9513,292,35,175,2026-07-15
94796,282,434,470,15,45,2026-07-10
94797,770,3266,28,42,126,2026-07-31
94798,295,3703,66,36,144,2026-07-27
94799,847,9066,169,38,76,2026-08-03
94800,385,163,202,40,120,2026-08-15
94801,616,6709,406,25,50,2026-07-21
94802,1116,7088,272,12,24,2026-07-14
94803,235,5831,63,34,68,2026-08-06
94804,939,2124,387,14,42,2026-06-30
94805,1208,9006,73,33,165,2026-07-17
94806,825,5911,263,21,63,2026-08-14
94807,1102,8039,459,12,48,2026-08-13
94808,977,6083,189,46,92,2026-07-17
94809,383,2513,496,33,132,2026-07-26
94810,1026,4086,153,22,88,2026-08-03
94811,168,6549,52,12,60,2026-07-06
94812,430,7545,368,32,128,2026-08-14
94813,701,1672,499,39,117,2026-08-22
94814,438,2183,393,10,20,2026-08-22
94815,1014,6908,214,13,26,2026-08-08
94816,674,5422,346,41,164,2026-07-01
94817,567,9817,151,39,195,2026-08-02
94818,372,2225,372,12,60,2026-08-05
94819,1213,8202,51,13,65,2026-07-18
94820,683,3923,247,35,105,2026-06-28
94821,180,7132,128,15,30,2026-08-16
94822,482,5955,340,49,147,2026-08-24
94823,939,8702,397,20,80,2026-08-26
94824,1018,8275,274,44,176,2026-08-20
94825,459,4952,399,39,78,2026-07-07
94826,1133,3673,180,34,170,2026-07-08
94827,343,6833,143,12,60,2026-07-13
94828,1234,7835,471,25,125,2026-07-13
94829,229,4717,296,14,56,2026-08-24
94830,614,6042,383,30,60,2026-07-19
94831,1190,480,133,10,20,2026-08-07
94832,734,6356,69,23,46,2026-07-28
94833,570,2788,438,42,168,2026-08-17
94834,1180,5573,234,23,92,2026-07-01
94835,997,8210,141,23,115,2026-07-06
94836,455,5691,76,37,148,2026-07-16
94837,888,7606,184,20,40,2026-07-17
94838,61,1059,241,36,108,2026-07-16
94839,1010,1396,113,19,95,2026-08-20
94840,670,5939,191,20,100,2026-07-08
94841,548,7460,391,38,152,2026-07-08
94842,233,3330,291,26,78,2026-06-28
94843,330,4110,500,28,140,2026-07-18
94844,161,1038,426,15,30,2026-07-08
94845,639,3413,248,27,108,2026-07-24
94846,102,3251,50,22,88,2026-07-18
94847,356,1902,314,29,87,2026-08-24
94848,1164,9339,215,46,230,2026-08-19
94849,572,7876,149,26,130,2026-07-27
94850,1101,6872,128,34,102,2026-07-14
94851,506,787,187,38,114,2026-07-03
94852,818,9852,471,23,115,2026-07-05
94853,796,6434,165,26,52,2026-07-14
94854,1097,4379,144,21,105,2026-07-22
94855,966,1345,264,20,60,2026-08-03
94856,1071,1622,467,26,130,2026-08-22
94857,173,7907,313,32,96,2026-07-01
94858,419,4255,240,45,225,2026-07-07
94859,916,2954,408,36,180,2026-07-13
94860,50,3582,425,26,78,2026-07-27
94861,486,3523,104,37,148,2026-07-14
94862,406,7518,261,34,68,2026-07-29
94863,86,5313,471,44,220,2026-07-08
94864,840,3685,339,27,135,2026-07-15
94865,1162,4723,360,49,245,2026-07-20
94866,587,1112,156,38,152,2026-08-09
94867,321,1716,197,18,54,2026-07-03
94868,305,6820,49,11,22,2026-07-07
94869,1042,2215,335,19,76,2026-06-29
94870,733,1698,120,50,100,2026-07-06
94871,1153,6481,288,50,100,2026-06-30
94872,1000,3248,91,37,74,2026-08-03
94873,463,79,314,41,164,2026-06-28
94874,237,1820,301,42,84,2026-08-07
94875,986,14,130,14,28,2026-07-13
94876,940,3903,443,21,42,2026-07-09
94877,402,7484,283,23,69,2026-08-08
94878,1088,8961,51,50,150,2026-08-26
94879,972,3298,101,24,96,2026-08-13
94880,430,4836,411,19,57,2026-07-26
94881,380,9223,491,19,38,2026-07-31
94882,169,3470,395,29,116,2026-07-29
94883,1097,3727,480,28,140,2026-07-23
94884,995,8132,368,46,184,2026-07-22
94885,327,5314,106,22,110,2026-07-02
94886,366,4119,227,36,180,2026-06-29
94887,1001,2850,150,19,38,2026-06-29
94888,512,9049,149,45,135,2026-08-21
94889,532,4090,174,45,135,2026-07-02
94890,164,7778,465,17,34,2026-08-07
94891,423,556,332,30,120,2026-06-29
94892,149,1807,234,43,129,2026-07-01
94893,796,928,235,49,98,2026-07-28
94894,1202,5976,137,46,230,2026-07-04
94895,449,1966,38,29,116,2026-07-04
94896,874,9297,365,30,90,2026-08-21
94897,270,9920,169,13,52,2026-07-17
94898,322,3595,327,28,56,2026-07-26
94899,1188,5114,118,30,150,2026-08-20
94900,327,4925,51,42,210,2026-08-23
94901,234,829,424,10,20,2026-07-27
94902,1074,2046,315,10,20,2026-08-26
94903,15,9926,63,34,102,2026-07-02
94904,581,2187,278,24,120,2026-07-02
94905,721,8819,297,28,140,2026-07-03
94906,1221,452,459,46,92,2026-07-17
94907,315,1899,37,47,141,2026-07-11
94908,179,4403,197,19,76,2026-06-28
94909,496,7731,89,31,93,2026-07-23
94910,30,6274,151,23,69,2026-08-13
94911,1199,8727,474,23,69,2026-08-03
94912,640,7314,260,10,40,2026-07-10
94913,319,7781,371,15,45,2026-07-27
94914,671,8312,470,34,136,2026-07-09
94915,708,9490,306,29,116,2026-06-28
94916,501,4085,462,46,92,2026-08-12
94917,1243,2997,74,50,250,2026-07-23
94918,479,1680,474,37,185,2026-08-07
94919,532,7522,248,23,115,2026-08-05
94920,777,1631,37,11,44,2026-07-15
94921,816,1216,56,34,102,2026-07-31
94922,441,8063,305,48,144,2026-08-24
94923,141,4804,271,10,30,2026-07-28
94924,300,8352,406,46,138,2026-07-05
94925,565,52,218,13,26,2026-07-11
94926,156,6817,118,32,128,2026-07-09
94927,446,7649,113,16,32,2026-08-02
94928,248,9777,415,40,80,2026-08-26
94929,1066,7437,485,43,215,2026-08-26
94930,299,8247,309,27,54,2026-08-09
94931,1002,7346,13,19,38,2026-07-22
94932,737,4669,422,39,195,2026-07-21
94933,1065,3118,291,50,100,2026-08-18
94934,252,4345,123,42,168,2026-06-28
94935,445,526,413,33,132,2026-07-09
94936,2,5096,371,10,30,2026-07-13
94937,79,7141,177,15,60,2026-07-16
94938,204,5107,293,17,34,2026-07-04
94939,168,963,248,45,180,2026-07-04
94940,766,2818,318,35,70,2026-07-27
94941,340,6500,264,37,148,2026-08-01
94942,1060,7222,20,21,105,2026-06-30
94943,933,3865,463,20,100,2026-07-13
94944,476,8516,319,27,108,2026-06-30
94945,265,2880,108,36,144,2026-07-17
94946,1188,8770,269,17,68,2026-08-15
94947,290,4976,88,40,200,2026-08-19
94948,211,8321,337,42,126,2026-06-28
94949,68,2899,431,38,76,2026-07-28
94950,570,1295,119,43,129,2026-08-12
94951,662,6691,165,44,220,2026-08-12
94952,16,355,37,14,42,2026-07-28
94953,586,116,227,18,72,2026-07-24
94954,419,7942,124,34,102,2026-07-24
94955,1092,3930,473,25,50,2026-08-26
94956,1145,4182,465,34,170,2026-07-04
94957,929,7599,386,32,96,2026-07-15
94958,1191,9885,322,27,81,2026-07-30
94959,461,3660,314,32,160,2026-08-17
94960,955,8593,232,38,76,2026-08-07
94961,331,8385,94,23,46,2026-07-11
94962,653,6042,363,22,44,2026-07-20
94963,383,8265,29,35,140,2026-07-03
94964,918,8491,499,19,76,2026-07-16
94965,848,2524,14,13,65,2026-07-10
94966,1219,813,471,50,100,2026-08-04
94967,81,4771,421,50,150,2026-07-13
94968,154,4630,336,42,126,2026-08-27
94969,701,8324,135,32,128,2026-07-23
94970,239,2316,40,36,180,2026-08-25
94971,1177,6201,168,34,102,2026-08-16
94972,734,6773,287,10,50,2026-08-15
94973,420,231,206,30,90,2026-06-28
94974,1233,8986,49,29,116,2026-07-31
94975,1129,1076,402,43,215,2026-08-21
94976,660,7960,364,14,56,2026-08-08
94977,672,4352,375,21,63,2026-07-28
94978,105,3279,213,38,190,2026-08-03
94979,183,6111,107,41,123,2026-07-02
94980,243,2842,290,31,155,2026-08-12
94981,703,1782,88,13,65,2026-07-05
94982,14,8487,18,29,87,2026-08-08
94983,325,4103,422,49,98,2026-07-17
94984,465,410,411,32,64,2026-08-07
94985,667,7863,158,50,200,2026-07-01
94986,92,5621,383,30,150,2026-08-18
94987,41,5023,389,44,220,2026-07-08
94988,589,1825,342,42,210,2026-07-18
94989,803,2096,40,16,32,2026-07-13
94990,9,9290,315,19,57,2026-08-17
94991,526,9097,308,50,150,2026-07-11
94992,284,5982,96,24,48,2026-07-27
94993,1096,4228,52,29,116,2026-07-16
94994,824,2409,268,26,104,2026-07-28
94995,518,3460,307,28,140,2026-07-11
94996,669,4406,187,47,235,2026-07-07
94997,839,8039,158,33,132,2026-07-31
94998,765,9189,82,17,85,2026-07-04
94999,279,8350,406,16,80,2026-07-24
95000,584,669,429,11,55,2026-08-04
95001,177,693,293,25,125,2026-07-05
95002,362,6084,365,43,172,2026-08-25
95003,27,1459,485,12,24,2026-07-30
95004,477,7098,159,19,95,2026-08-23
95005,775,7731,488,20,100,2026-06-30
95006,438,9587,150,45,90,2026-08-02
95007,324,9920,174,42,84,2026-06-28
95008,725,3121,253,44,132,2026-07-04
95009,850,6077,163,11,22,2026-08-18
95010,60,3967,465,43,172,2026-08-20
95011,965,8100,246,29,145,2026-08-13
95012,867,533,192,13,39,2026-07-12
95013,1221,906,110,14,56,2026-08-12
95014,839,2206,192,11,22,2026-07-03
95015,539,2858,34,44,132,2026-07-19
95016,906,8733,425,48,240,2026-07-22
95017,84,1419,18,38,152,2026-08-27
95018,944,8261,184,40,160,2026-08-12
95019,813,7836,222,28,84,2026-08-18
95020,1132,7596,12,20,80,2026-07-29
95021,274,5196,16,50,150,2026-07-10
95022,283,9373,423,19,95,2026-08-20
95023,1075,5443,480,18,36,2026-08-25
95024,459,1078,408,11,22,2026-08-06
95025,165,124,42,17,51,2026-07-15
95026,21,5421,321,19,95,2026-07-02
95027,1207,8156,408,26,78,2026-08-23
95028,89,6486,11,41,164,2026-08-25
95029,83,5615,8,36,180,2026-08-03
95030,142,4459,238,47,188,2026-07-21
95031,218,646,390,17,85,2026-08-07
95032,585,4847,221,32,96,2026-07-25
95033,289,1116,82,47,94,2026-07-22
95034,693,6052,167,18,36,2026-08-20
95035,1149,1546,222,16,64,2026-07-21
95036,90,7825,417,40,200,2026-07-02
95037,1113,2945,372,38,76,2026-08-08
95038,167,5947,225,20,40,2026-08-19
95039,530,4994,435,28,112,2026-07-01
95040,431,1060,183,28,112,2026-08-05
95041,1078,7660,150,37,185,2026-08-08
95042,753,4797,96,43,215,2026-08-18
95043,822,1819,323,13,65,2026-08-27
95044,411,5251,87,50,150,2026-08-01
95045,1017,4635,197,29,87,2026-07-15
95046,477,3507,27,19,38,2026-07-24
95047,995,6754,237,25,50,2026-07-01
95048,606,7072,325,48,144,2026-08-15
95049,334,5025,256,27,81,2026-07-26
95050,946,7657,7,19,76,2026-08-08
95051,485,9547,395,24,120,2026-07-10
95052,1009,2111,313,37,111,2026-07-12
95053,311,4144,185,18,54,2026-08-15
95054,498,1234,442,19,95,2026-08-25
95055,67,7890,179,46,230,2026-07-11
95056,644,7150,202,14,42,2026-08-17
95057,947,156,279,13,65,2026-07-05
95058,888,5364,154,39,156,2026-07-27
95059,845,9813,329,37,74,2026-08-05
95060,87,2335,413,41,164,2026-08-02
95061,860,3524,289,37,111,2026-07-05
95062,488,875,91,40,200,2026-08-13
95063,957,480,96,46,184,2026-08-02
95064,410,3419,8,11,44,2026-07-14
95065,242,5513,275,46,230,2026-07-05
95066,399,2025,484,32,64,2026-07-07
95067,119,6248,260,29,145,2026-07-12
95068,728,1479,369,39,78,2026-07-12
95069,695,6365,314,41,164,2026-07-04
95070,279,1598,81,12,24,2026-07-05
95071,185,5949,408,24,96,2026-08-03
95072,843,7200,112,35,70,2026-07-12
95073,1186,5594,456,18,90,2026-07-16
95074,1095,8132,136,19,95,2026-06-28
95075,446,485,394,30,150,2026-07-16
95076,734,6375,278,50,250,2026-08-01
95077,341,3081,16,18,36,2026-06-30
95078,36,973,52,25,50,2026-07-23
95079,216,7661,374,12,36,2026-07-01
95080,64,8917,467,42,168,2026-08-18
95081,197,5373,292,47,94,2026-08-07
95082,527,3019,495,20,100,2026-08-21
95083,110,750,443,38,190,2026-08-27
95084,1073,6688,55,19,95,2026-08-11
95085,219,9636,385,33,165,2026-07-10
95086,296,5154,130,21,42,2026-08-25
95087,735,4522,438,42,126,2026-07-11
95088,265,2094,352,42,126,2026-08-13
95089,939,2041,472,43,129,2026-07-13
95090,907,9798,241,11,33,2026-07-09
95091,855,5280,199,38,152,2026-07-21
95092,1176,4220,242,10,30,2026-08-12
95093,467,1912,67,29,87,2026-08-03
95094,480,3997,352,14,42,2026-08-02
95095,156,6609,78,30,90,2026-08-15
95096,1061,324,308,30,120,2026-07-11
95097,369,8842,11,25,50,2026-08-20
95098,194,2406,114,12,36,2026-07-12
95099,51,2717,399,18,36,2026-07-22
95100,61,515,58,19,95,2026-08-12
95101,1076,8121,298,39,156,2026-08-12
95102,1201,9987,431,19,57,2026-08-11
95103,479,688,91,28,112,2026-06-30
95104,959,7885,65,22,88,2026-08-10
95105,1224,1982,377,39,195,2026-07-19
95106,1194,7992,440,32,64,2026-07-30
95107,624,1022,67,15,45,2026-08-02
95108,833,3373,291,28,56,2026-08-09
95109,198,7978,321,39,78,2026-08-02
95110,474,6465,216,39,117,2026-07-12
95111,286,9521,416,21,63,2026-08-04
95112,467,1000,291,22,66,2026-08-09
95113,543,5958,137,50,150,2026-08-07
95114,406,5644,131,14,28,2026-08-03
95115,568,330,26,50,250,2026-08-14
95116,696,9061,401,13,65,2026-08-08
95117,1030,3475,396,21,84,2026-07-22
95118,1128,8450,9,30,150,2026-07-11
95119,439,3781,64,23,69,2026-07-02
95120,545,4545,332,34,68,2026-08-17
95121,589,1589,280,18,72,2026-08-20
95122,599,604,345,17,34,2026-07-31
95123,807,7774,108,15,75,2026-07-16
95124,109,9877,43,40,200,2026-08-04
95125,752,6608,61,28,84,2026-08-06
95126,390,7458,429,17,85,2026-08-07
95127,379,7550,448,40,160,2026-07-23
95128,843,5842,358,44,220,2026-08-07
95129,427,2835,450,33,66,2026-08-16
95130,83,6997,192,41,205,2026-07-16
95131,211,4385,247,23,69,2026-07-01
95132,1128,9013,411,48,96,2026-07-15
95133,350,6539,489,26,130,2026-07-24
95134,695,5029,399,15,45,2026-08-20
95135,888,7095,90,32,96,2026-07-12
95136,1033,8116,500,18,54,2026-07-16
95137,1005,6342,97,13,39,2026-08-07
95138,840,9995,297,47,188,2026-07-23
95139,934,1871,177,47,141,2026-06-30
95140,439,6313,298,17,34,2026-07-10
95141,812,1072,366,44,132,2026-07-23
95142,477,2414,418,38,114,2026-08-16
95143,69,9429,16,48,240,2026-06-30
95144,49,6634,48,49,98,2026-07-13
95145,904,8862,450,48,192,2026-08-25
95146,1033,1503,16,37,74,2026-07-24
95147,276,4882,317,43,129,2026-08-22
95148,697,9029,237,38,114,2026-07-08
95149,151,7048,94,27,108,2026-07-31
95150,321,541,27,45,225,2026-07-23
95151,298,5079,78,27,108,2026-08-26
95152,1165,3141,123,27,54,2026-07-24
95153,886,6100,243,19,76,2026-07-09
95154,249,8563,225,18,54,2026-08-17
95155,180,5055,416,48,144,2026-08-10
95156,943,690,445,13,65,2026-07-21
95157,589,773,434,27,135,2026-08-21
95158,1125,3338,305,47,235,2026-08-21
95159,7,6785,420,39,117,2026-07-07
95160,137,8486,50,28,140,2026-08-09
95161,319,9106,171,39,117,2026-07-21
95162,54,6424,372,18,54,2026-07-03
95163,920,6037,307,36,144,2026-08-15
95164,846,191,221,12,60,2026-07-11
95165,930,6721,46,50,200,2026-07-18
95166,140,3011,254,34,68,2026-07-10
95167,892,8461,146,39,117,2026-07-23
95168,47,6201,312,32,96,2026-07-17
95169,54,902,323,48,96,2026-07-04
95170,286,3850,288,27,81,2026-08-18
95171,1018,5171,279,32,128,2026-07-25
95172,552,7993,421,16,48,2026-08-04
95173,809,2901,170,18,36,2026-07-20
95174,402,477,34,27,81,2026-08-13
95175,734,7731,123,31,93,2026-07-15
95176,93,5135,156,11,33,2026-08-24
95177,948,2909,443,36,180,2026-07-19
95178,1134,2688,249,21,84,2026-06-29
95179,280,2234,191,19,38,2026-08-11
95180,76,3857,224,32,64,2026-08-09
95181,911,8792,103,50,100,2026-08-23
95182,1146,5748,144,28,56,2026-07-11
95183,158,3809,162,31,62,2026-07-02
95184,241,4507,75,16,32,2026-08-21
95185,613,8062,85,42,210,2026-08-14
95186,987,3378,487,30,60,2026-07-27
95187,235,274,44,18,54,2026-08-16
95188,525,4512,491,24,120,2026-07-14
95189,147,7845,430,21,84,2026-08-17
95190,1191,2279,5,49,147,2026-08-04
95191,526,552,236,38,76,2026-08-15
95192,111,6440,48,33,132,2026-07-23
95193,515,2719,9,18,36,2026-07-13
95194,485,6127,427,44,132,2026-08-21
95195,149,304,268,28,112,2026-08-23
95196,1193,6867,487,47,141,2026-07-16
95197,368,3367,485,18,72,2026-06-28
95198,140,7641,233,44,132,2026-07-24
95199,240,5885,282,29,87,2026-08-04
95200,1197,4672,363,46,184,2026-08-25
95201,948,8309,397,21,84,2026-07-06
95202,449,9027,494,45,90,2026-08-16
95203,612,2245,495,23,92,2026-07-24
95204,272,3017,99,11,33,2026-08-23
95205,1210,2573,184,50,100,2026-08-05
95206,1098,3445,410,21,105,2026-07-05
95207,1046,5075,289,28,140,2026-07-01
95208,1042,598,110,22,66,2026-08-21
95209,95,7831,300,38,76,2026-07-24
95210,313,6632,131,33,66,2026-06-30
95211,17,9081,314,36,180,2026-08-27
95212,301,9368,349,42,84,2026-07-31
95213,467,4928,167,35,105,2026-07-13
95214,1105,8731,285,49,98,2026-07-15
95215,1028,6883,326,45,180,2026-07-12
95216,629,2176,400,43,172,2026-08-01
95217,900,8924,438,13,26,2026-07-18
95218,77,4055,214,19,95,2026-08-18
95219,1010,4532,190,15,30,2026-07-29
95220,1166,9267,264,39,117,2026-07-01
95221,1079,3358,371,27,108,2026-07-20
95222,115,390,133,43,129,2026-08-06
95223,732,796,201,19,76,2026-07-11
95224,488,1076,26,36,144,2026-08-13
95225,435,6018,479,33,99,2026-07-21
95226,319,1163,388,17,51,2026-07-03
95227,415,2026,40,18,72,2026-07-07
95228,940,2157,138,29,116,2026-08-07
95229,1218,3057,219,10,50,2026-08-26
95230,665,125,448,25,75,2026-08-15
95231,1193,3143,200,24,48,2026-06-28
95232,148,5488,344,40,160,2026-07-25
95233,166,7625,92,32,128,2026-08-11
95234,10,9052,36,21,42,2026-07-25
95235,296,4525,45,23,115,2026-07-14
95236,510,1430,129,25,100,2026-08-24
95237,706,5894,318,32,64,2026-07-07
95238,206,9354,14,28,84,2026-07-05
95239,732,4145,62,25,100,2026-08-08
95240,2,6684,451,27,135,2026-08-13
95241,417,2252,441,33,165,2026-07-03
95242,753,6528,153,30,90,2026-07-24
95243,3,8005,188,35,175,2026-08-08
95244,317,3019,136,27,108,2026-08-01
95245,777,6561,39,49,98,2026-08-07
95246,3,2564,245,13,65,2026-07-30
95247,476,5765,233,37,185,2026-07-04
95248,1187,995,207,16,80,2026-08-17
95249,359,435,308,42,168,2026-08-10
95250,961,5466,206,35,175,2026-08-13
95251,521,2335,387,14,28,2026-08-13
95252,149,411,52,21,42,2026-08-06
95253,1086,5596,17,38,152,2026-06-30
95254,1124,5670,290,27,54,2026-07-07
95255,107,2696,358,48,96,2026-08-15
95256,879,4923,134,43,86,2026-08-23
95257,919,6776,164,27,81,2026-08-11
95258,188,7825,57,28,84,2026-08-15
95259,1077,585,223,18,72,2026-08-24
95260,1112,357,176,43,215,2026-08-04
95261,1228,7469,210,50,200,2026-07-26
95262,117,9830,443,40,120,2026-08-21
95263,493,3994,317,50,200,2026-08-12
95264,1083,9378,14,28,56,2026-07-28
95265,231,4629,248,22,66,2026-07-25
95266,506,2946,460,10,50,2026-07-22
95267,404,9507,436,46,138,2026-08-20
95268,29,3889,80,16,48,2026-08-06
95269,484,8170,18,20,100,2026-07-02
95270,68,6564,402,48,96,2026-07-08
95271,923,9900,463,26,52,2026-08-21
95272,15,1125,298,25,125,2026-08-25
95273,456,848,88,46,230,2026-07-29
95274,618,9863,54,49,98,2026-07-31
95275,311,2608,355,33,165,2026-07-09
95276,60,1822,292,20,40,2026-07-03
95277,239,3018,90,17,51,2026-08-23
95278,38,1171,25,19,38,2026-08-12
95279,107,9423,222,21,63,2026-07-07
95280,985,9695,384,19,76,2026-08-04
95281,583,5947,292,24,96,2026-07-07
95282,380,6693,210,16,32,2026-08-24
95283,884,3593,240,15,45,2026-07-04
95284,3,3842,341,29,145,2026-07-25
95285,783,7341,165,33,99,2026-08-24
95286,509,2122,139,17,85,2026-08-10
95287,1192,7905,266,34,136,2026-07-22
95288,935,360,263,46,138,2026-08-06
95289,230,6605,473,34,136,2026-07-09
95290,567,2480,353,43,86,2026-08-17
95291,1176,9411,235,48,144,2026-07-31
95292,640,5963,458,31,93,2026-07-15
95293,559,4672,192,23,69,2026-07-30
95294,1196,7319,373,22,44,2026-07-16
95295,373,7550,368,10,20,2026-08-23
95296,756,7521,165,24,72,2026-08-06
95297,643,2670,421,30,120,2026-08-12
95298,486,5698,390,18,36,2026-07-18
95299,389,3365,150,33,132,2026-08-18
95300,66,2146,407,49,147,2026-08-10
95301,490,3727,66,29,145,2026-08-09
95302,856,6676,314,27,81,2026-07-10
95303,759,7757,82,50,100,2026-07-04
95304,1110,2401,164,20,80,2026-08-03
95305,491,8514,86,12,36,2026-08-27
95306,501,5250,73,50,200,2026-08-04
95307,1184,8189,167,49,98,2026-08-06
95308,699,7568,343,34,102,2026-07-17
95309,394,705,496,16,48,2026-08-03
95310,748,6751,92,45,180,2026-07-09
95311,1229,9618,9,38,76,2026-07-12
95312,989,5881,261,12,24,2026-07-07
95313,753,8690,91,26,52,2026-08-23
95314,198,2546,462,32,128,2026-07-03
95315,479,7943,293,40,120,2026-08-20
95316,3,2394,171,16,64,2026-08-02
95317,883,9842,242,42,84,2026-07-14
95318,785,5469,376,22,66,2026-07-09
95319,1061,8685,371,49,245,2026-07-25
95320,403,1190,382,24,96,2026-07-15
95321,1228,9325,16,41,123,2026-07-27
95322,891,8869,112,49,245,2026-08-10
95323,420,6198,488,39,117,2026-08-26
95324,287,3902,277,34,102,2026-07-10
95325,381,7123,122,17,51,2026-07-29
95326,844,2837,172,40,80,2026-07-05
95327,781,5971,66,49,245,2026-08-07
95328,738,1764,7,18,90,2026-08-17
95329,585,4505,48,23,115,2026-07-16
95330,13,6067,275,18,72,2026-07-07
95331,853,4030,368,24,96,2026-07-03
95332,719,5818,288,40,160,2026-08-08
95333,39,8445,179,43,129,2026-07-09
95334,736,5908,13,46,138,2026-06-30
95335,588,6654,433,47,94,2026-08-07
95336,1067,287,133,24,48,2026-07-10
95337,651,6534,373,10,30,2026-08-06
95338,1031,5456,159,43,172,2026-08-04
95339,915,9248,225,40,200,2026-08-19
95340,1121,3526,18,44,176,2026-07-20
95341,1101,5167,50,26,130,2026-07-19
95342,454,7146,189,44,220,2026-07-27
95343,536,5784,259,22,88,2026-07-28
95344,559,8149,198,22,110,2026-07-11
95345,1086,4506,254,13,65,2026-07-16
95346,129,504,395,16,80,2026-08-14
95347,77,5352,493,22,110,2026-07-07
95348,613,9269,98,44,88,2026-08-16
95349,1197,6209,267,31,62,2026-07-08
95350,71,6788,465,36,144,2026-07-25
95351,335,7574,155,45,180,2026-08-11
95352,644,1941,308,18,36,2026-07-22
95353,829,9368,87,34,136,2026-08-10
95354,498,1542,41,38,190,2026-08-03
95355,410,6523,9,24,48,2026-07-02
95356,566,5467,290,48,192,2026-07-30
95357,284,8769,323,27,108,2026-07-09
95358,935,7440,308,37,111,2026-07-14
95359,1012,1892,400,16,32,2026-07-15
95360,810,3325,367,50,250,2026-07-01
95361,548,1926,242,27,81,2026-08-23
95362,815,6598,9,40,160,2026-07-03
95363,749,1659,324,39,156,2026-07-10
95364,778,9595,115,20,40,2026-08-14
95365,925,116,64,20,80,2026-08-23
95366,996,8504,168,42,210,2026-08-10
