location_id,location_name,location_type,region,city,state,postal_code,square_feet,opened_date
1005,Store #1005 - San Diego,Store,Midwest,San Diego,CA,92101,95222,2021-02-27
1006,Store #1006 - Portland,Store,East,Portland,OR,97201,52657,2014-10-17
1007,Store #1007 - Boston,Store,Midwest,Boston,MA,02101,102889,2015-04-03
1008,Store #1008 - Houston,Store,West,Houston,TX,77001,70048,2022-03-27
1009,Store #1009 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,61475,2023-03-30
1010,Store #1010 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,65939,2020-07-09
1011,Store #1011 - Tucson,Store,South,Tucson,AZ,85701,11979,2021-01-29
1012,Store #1012 - San Francisco,Store,North,San Francisco,CA,94101,112596,2021-11-13
1013,Store #1013 - Austin,Store,South,Austin,TX,78701,30417,2023-03-21
1014,Store #1014 - Kansas City,Store,North,Kansas City,MO,64101,47447,2020-12-02
1015,Store #1015 - San Diego,Store,South,San Diego,CA,92101,73144,2015-09-06
1016,Store #1016 - Austin,Store,North,Austin,TX,78701,64081,2022-01-28
1017,Store #1017 - Jacksonville,Store,West,Jacksonville,FL,32201,114119,2019-01-26
1018,Store #1018 - Baltimore,Store,North,Baltimore,MD,21201,62769,2023-03-31
1019,Store #1019 - Portland,Store,West,Portland,OR,97201,27494,2020-10-25
1020,Store #1020 - Sacramento,Store,North,Sacramento,CA,95801,41927,2022-07-17
1021,Store #1021 - Austin,Store,East,Austin,TX,78701,96468,2021-11-16
1022,Store #1022 - Los Angeles,Store,West,Los Angeles,CA,90001,20669,2019-09-07
1023,Store #1023 - Indianapolis,Store,North,Indianapolis,IN,46201,83201,2016-09-27
1024,Store #1024 - El Paso,Store,North,El Paso,TX,79901,81679,2023-01-04
1025,Store #1025 - Baltimore,Store,West,Baltimore,MD,21201,48081,2013-11-13
1026,Store #1026 - Fort Worth,Store,East,Fort Worth,TX,76101,79208,2018-09-17
1027,Store #1027 - Washington,Store,South,Washington,DC,20001,27168,2021-03-15
1028,Store #1028 - Milwaukee,Store,West,Milwaukee,WI,53201,27237,2023-03-18
1029,Store #1029 - Baltimore,Store,North,Baltimore,MD,21201,65264,2016-11-23
1030,Store #1030 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,104282,2017-02-20
1031,Store #1031 - El Paso,Store,Midwest,El Paso,TX,79901,96068,2015-02-22
1032,Store #1032 - Houston,Store,West,Houston,TX,77001,49445,2017-06-15
1033,Store #1033 - Denver,Store,Midwest,Denver,CO,80201,17220,2018-10-20
1034,Store #1034 - El Paso,Store,East,El Paso,TX,79901,82246,2020-08-13
1035,Store #1035 - Kansas City,Store,West,Kansas City,MO,64101,118806,2017-05-30
1036,Store #1036 - Oklahoma City,Store,North,Oklahoma City,OK,73101,87088,2016-01-28
1037,Store #1037 - Columbus,Store,North,Columbus,OH,43201,57860,2023-04-11
1038,Store #1038 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,58405,2022-03-10
1039,Store #1039 - Las Vegas,Store,South,Las Vegas,NV,89101,101409,2018-03-15
1040,Store #1040 - Portland,Store,West,Portland,OR,97201,43291,2013-11-13
1041,Store #1041 - Jacksonville,Store,West,Jacksonville,FL,32201,55487,2021-08-17
1042,Store #1042 - Raleigh,Store,South,Raleigh,NC,27601,63981,2013-12-22
1043,Store #1043 - Washington,Store,South,Washington,DC,20001,94785,2022-09-03
1044,Store #1044 - Jacksonville,Store,North,Jacksonville,FL,32201,16749,2015-09-10
1045,Store #1045 - Charlotte,Store,East,Charlotte,NC,28201,81119,2015-01-09
1046,Store #1046 - Denver,Store,West,Denver,CO,80201,116921,2015-02-11
1047,Store #1047 - Portland,Store,North,Portland,OR,97201,106168,2022-08-20
1048,Store #1048 - San Francisco,Store,Midwest,San Francisco,CA,94101,28031,2019-11-02
1049,Store #1049 - Phoenix,Store,East,Phoenix,AZ,85001,113122,2014-06-26
1050,Store #1050 - Oklahoma City,Store,West,Oklahoma City,OK,73101,109122,2017-08-21
1051,Store #1051 - Denver,Store,North,Denver,CO,80201,30108,2019-05-16
1052,Store #1052 - Washington,Store,West,Washington,DC,20001,10704,2021-11-15
1053,Store #1053 - Oklahoma City,Store,South,Oklahoma City,OK,73101,99271,2017-05-15
1054,Store #1054 - Washington,Store,South,Washington,DC,20001,117557,2021-09-09
1055,Store #1055 - Memphis,Store,East,Memphis,TN,38101,26561,2014-04-04
1056,Store #1056 - Detroit,Store,West,Detroit,MI,48201,63660,2014-08-28
1057,Store #1057 - Milwaukee,Store,North,Milwaukee,WI,53201,33375,2015-07-31
1058,Store #1058 - Phoenix,Store,West,Phoenix,AZ,85001,22426,2014-05-14
1059,Store #1059 - Fort Worth,Store,South,Fort Worth,TX,76101,5776,2021-11-25
1060,Store #1060 - Austin,Store,South,Austin,TX,78701,92837,2014-10-22
1061,Store #1061 - Seattle,Store,West,Seattle,WA,98101,113137,2016-09-05
1062,Store #1062 - Fresno,Store,North,Fresno,CA,93701,97679,2014-02-18
1063,Store #1063 - Louisville,Store,Midwest,Louisville,KY,40201,111309,2015-01-06
1064,Store #1064 - Oklahoma City,Store,South,Oklahoma City,OK,73101,60957,2023-01-08
1065,Store #1065 - Jacksonville,Store,Midwest,Jacksonville,FL,32201,100355,2017-12-26
1066,Store #1066 - Fresno,Store,Midwest,Fresno,CA,93701,115350,2017-07-24
1067,Store #1067 - Columbus,Store,East,Columbus,OH,43201,21634,2022-01-26
1068,Store #1068 - Detroit,Store,East,Detroit,MI,48201,85157,2014-05-08
1069,Store #1069 - Charlotte,Store,East,Charlotte,NC,28201,17518,2014-05-27
1070,Store #1070 - Austin,Store,North,Austin,TX,78701,77941,2022-06-08
1071,Store #1071 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,67457,2021-11-19
1072,Store #1072 - Atlanta,Store,South,Atlanta,GA,30301,48045,2022-12-19
1073,Store #1073 - San Antonio,Store,North,San Antonio,TX,78201,46676,2021-04-30
1074,Store #1074 - Denver,Store,Midwest,Denver,CO,80201,59173,2016-02-12
1075,Store #1075 - Houston,Store,South,Houston,TX,77001,23697,2014-01-18
1076,Store #1076 - Columbus,Store,East,Columbus,OH,43201,6159,2018-09-17
1077,Store #1077 - San Antonio,Store,West,San Antonio,TX,78201,89251,2019-09-18
1078,Store #1078 - Oklahoma City,Store,South,Oklahoma City,OK,73101,85736,2015-01-20
1079,Store #1079 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,20102,2021-03-12
1080,Store #1080 - Sacramento,Store,West,Sacramento,CA,95801,94373,2020-12-17
1081,Store #1081 - Sacramento,Store,East,Sacramento,CA,95801,104361,2020-07-20
1082,Store #1082 - Philadelphia,Store,South,Philadelphia,PA,19101,30262,2020-06-14
1083,Store #1083 - Chicago,Store,East,Chicago,IL,60601,22322,2014-12-23
1084,Store #1084 - Baltimore,Store,West,Baltimore,MD,21201,104225,2021-12-03
1085,Store #1085 - Omaha,Store,East,Omaha,NE,68101,26541,2018-09-17
1086,Store #1086 - New York,Store,South,New York,NY,10001,73884,2017-10-24
1087,Store #1087 - Memphis,Store,South,Memphis,TN,38101,36724,2018-05-15
1088,Store #1088 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,109705,2016-12-03
1089,Store #1089 - Chicago,Store,South,Chicago,IL,60601,11084,2015-04-21
1090,Store #1090 - Memphis,Store,South,Memphis,TN,38101,8422,2015-02-28
1091,Store #1091 - Jacksonville,Store,North,Jacksonville,FL,32201,19971,2018-10-17
1092,Store #1092 - Columbus,Store,South,Columbus,OH,43201,97245,2022-03-15
1093,Store #1093 - Boston,Store,North,Boston,MA,02101,36150,2019-05-02
1094,Store #1094 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,42803,2020-02-21
1095,Store #1095 - Sacramento,Store,Midwest,Sacramento,CA,95801,21555,2015-12-06
1096,Store #1096 - New York,Store,South,New York,NY,10001,68246,2021-06-05
1097,Store #1097 - San Antonio,Store,Midwest,San Antonio,TX,78201,43678,2016-11-04
1098,Store #1098 - Fresno,Store,North,Fresno,CA,93701,28222,2015-12-04
1099,Store #1099 - Austin,Store,West,Austin,TX,78701,49221,2022-10-17
1100,Store #1100 - Boston,Store,West,Boston,MA,02101,34606,2022-01-08
1101,Store #1101 - Columbus,Store,North,Columbus,OH,43201,99643,2021-06-12
1102,Store #1102 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,19208,2015-09-03
1103,Store #1103 - Sacramento,Store,North,Sacramento,CA,95801,119581,2016-01-13
1104,Store #1104 - Charlotte,Store,Midwest,Charlotte,NC,28201,40487,2021-03-10
1105,Store #1105 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,93449,2015-04-19
1106,Store #1106 - Phoenix,Store,West,Phoenix,AZ,85001,44442,2016-07-06
1107,Store #1107 - Albuquerque,Store,East,Albuquerque,NM,87101,68717,2022-08-26
1108,Store #1108 - Atlanta,Store,North,Atlanta,GA,30301,97108,2021-02-20
1109,Store #1109 - Memphis,Store,Midwest,Memphis,TN,38101,48846,2015-08-24
1110,Store #1110 - Colorado Springs,Store,South,Colorado Springs,CO,80901,89301,2017-02-17
1111,Store #1111 - Houston,Store,East,Houston,TX,77001,96141,2023-02-28
1112,Store #1112 - San Antonio,Store,North,San Antonio,TX,78201,64678,2019-10-24
1113,Store #1113 - Memphis,Store,Midwest,Memphis,TN,38101,14493,2018-03-21
1114,Store #1114 - Washington,Store,Midwest,Washington,DC,20001,78209,2017-03-12
1115,Store #1115 - Mesa,Store,South,Mesa,AZ,85201,26501,2015-06-27
1116,Store #1116 - Fresno,Store,East,Fresno,CA,93701,26122,2019-05-23
1117,Store #1117 - Philadelphia,Store,North,Philadelphia,PA,19101,30655,2016-04-01
1118,Store #1118 - El Paso,Store,West,El Paso,TX,79901,68242,2014-07-03
1119,Store #1119 - Indianapolis,Store,South,Indianapolis,IN,46201,42644,2016-02-18
1120,Store #1120 - Dallas,Store,Midwest,Dallas,TX,75201,118769,2021-09-17
1121,Store #1121 - Los Angeles,Store,West,Los Angeles,CA,90001,57203,2019-07-24
1122,Store #1122 - Atlanta,Store,West,Atlanta,GA,30301,26169,2018-04-28
1123,Store #1123 - Detroit,Store,Midwest,Detroit,MI,48201,6232,2016-02-21
1124,Store #1124 - Boston,Store,North,Boston,MA,02101,25112,2018-12-19
1125,Store #1125 - Atlanta,Store,North,Atlanta,GA,30301,105886,2022-05-03
1126,Store #1126 - Austin,Store,Midwest,Austin,TX,78701,75783,2019-04-06
1127,Store #1127 - Albuquerque,Store,East,Albuquerque,NM,87101,84403,2018-09-23
1128,Store #1128 - Tucson,Store,East,Tucson,AZ,85701,44003,2013-11-17
1129,Store #1129 - San Jose,Store,East,San Jose,CA,95101,11405,2017-11-04
1130,Store #1130 - Memphis,Store,South,Memphis,TN,38101,25692,2022-06-02
1131,Store #1131 - Omaha,Store,West,Omaha,NE,68101,69445,2022-04-16
1132,Store #1132 - Omaha,Store,West,Omaha,NE,68101,18793,2016-04-13
1133,Store #1133 - Austin,Store,West,Austin,TX,78701,81286,2020-05-27
1134,Store #1134 - Albuquerque,Store,North,Albuquerque,NM,87101,109552,2018-06-11
1135,Store #1135 - Los Angeles,Store,South,Los Angeles,CA,90001,32842,2014-06-07
1136,Store #1136 - El Paso,Store,North,El Paso,TX,79901,49247,2015-02-19
1137,Store #1137 - Miami,Store,North,Miami,FL,33101,98735,2021-01-26
1138,Store #1138 - Dallas,Store,North,Dallas,TX,75201,68729,2015-08-23
1139,Store #1139 - Phoenix,Store,East,Phoenix,AZ,85001,32549,2017-07-28
1140,Store #1140 - Milwaukee,Store,North,Milwaukee,WI,53201,26206,2018-07-14
1141,Store #1141 - Austin,Store,West,Austin,TX,78701,87605,2018-01-16
1142,Store #1142 - Phoenix,Store,Midwest,Phoenix,AZ,85001,21870,2020-09-01
1143,Store #1143 - Las Vegas,Store,North,Las Vegas,NV,89101,37231,2018-02-10
1144,Store #1144 - Sacramento,Store,South,Sacramento,CA,95801,99449,2015-06-22
1145,Store #1145 - Omaha,Store,West,Omaha,NE,68101,103559,2014-05-18
1146,Store #1146 - Atlanta,Store,North,Atlanta,GA,30301,38806,2015-06-05
1147,Store #1147 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,77923,2022-03-28
1148,Store #1148 - Washington,Store,North,Washington,DC,20001,78098,2022-10-26
1149,Store #1149 - Indianapolis,Store,North,Indianapolis,IN,46201,87952,2022-08-22
1150,Store #1150 - Louisville,Store,East,Louisville,KY,40201,50347,2014-10-20
1151,Store #1151 - Milwaukee,Store,West,Milwaukee,WI,53201,55169,2019-06-21
1152,Store #1152 - Austin,Store,Midwest,Austin,TX,78701,24274,2020-01-09
1153,Store #1153 - Detroit,Store,North,Detroit,MI,48201,67324,2022-07-11
1154,Store #1154 - Mesa,Store,East,Mesa,AZ,85201,27382,2017-05-22
1155,Store #1155 - Oklahoma City,Store,East,Oklahoma City,OK,73101,114881,2022-02-06
1156,Store #1156 - Las Vegas,Store,East,Las Vegas,NV,89101,72891,2015-05-23
1157,Store #1157 - Dallas,Store,North,Dallas,TX,75201,74414,2016-11-01
1158,Store #1158 - San Antonio,Store,Midwest,San Antonio,TX,78201,54975,2013-09-06
1159,Store #1159 - Jacksonville,Store,North,Jacksonville,FL,32201,88817,2017-11-30
1160,Store #1160 - Chicago,Store,South,Chicago,IL,60601,32741,2021-11-17
1161,Store #1161 - Kansas City,Store,South,Kansas City,MO,64101,17707,2014-08-21
1162,Store #1162 - Detroit,Store,East,Detroit,MI,48201,60266,2013-11-18
1163,Store #1163 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,34660,2017-07-25
1164,Store #1164 - Portland,Store,East,Portland,OR,97201,83257,2015-08-16
1165,Store #1165 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,65737,2013-09-03
1166,Store #1166 - San Jose,Store,South,San Jose,CA,95101,95280,2020-04-29
1167,Store #1167 - Chicago,Store,Midwest,Chicago,IL,60601,79321,2018-07-23
1168,Store #1168 - Boston,Store,North,Boston,MA,02101,99650,2017-03-09
1169,Store #1169 - Columbus,Store,West,Columbus,OH,43201,7590,2015-01-23
1170,Store #1170 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,30915,2021-01-22
1171,Store #1171 - Fort Worth,Store,West,Fort Worth,TX,76101,56877,2015-10-16
1172,Store #1172 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,114940,2019-04-29
1173,Store #1173 - Columbus,Store,North,Columbus,OH,43201,19467,2015-02-16
1174,Store #1174 - Detroit,Store,Midwest,Detroit,MI,48201,29071,2013-11-10
1175,Store #1175 - Houston,Store,West,Houston,TX,77001,12632,2015-06-16
1176,Store #1176 - Columbus,Store,East,Columbus,OH,43201,20158,2022-12-13
1177,Store #1177 - New York,Store,East,New York,NY,10001,78243,2020-09-11
1178,Store #1178 - Kansas City,Store,East,Kansas City,MO,64101,10538,2014-03-02
1179,Store #1179 - El Paso,Store,West,El Paso,TX,79901,48786,2019-06-02
1180,Store #1180 - Raleigh,Store,Midwest,Raleigh,NC,27601,77335,2015-01-08
1181,Store #1181 - El Paso,Store,North,El Paso,TX,79901,112806,2013-12-30
1182,Store #1182 - Tucson,Store,East,Tucson,AZ,85701,49353,2020-06-30
1183,Store #1183 - Houston,Store,Midwest,Houston,TX,77001,84559,2022-06-05
1184,Store #1184 - New York,Store,South,New York,NY,10001,40378,2017-04-06
1185,Store #1185 - Seattle,Store,East,Seattle,WA,98101,46523,2015-05-29
1186,Store #1186 - Mesa,Store,West,Mesa,AZ,85201,54952,2014-06-18
1187,Store #1187 - Chicago,Store,North,Chicago,IL,60601,29462,2019-12-13
1188,Store #1188 - Boston,Store,East,Boston,MA,02101,49524,2016-09-22
1189,Store #1189 - Dallas,Store,North,Dallas,TX,75201,112812,2019-09-21
1190,Store #1190 - Detroit,Store,South,Detroit,MI,48201,97177,2017-03-09
1191,Store #1191 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,118103,2021-09-21
1192,Store #1192 - Phoenix,Store,East,Phoenix,AZ,85001,23021,2015-11-17
1193,Store #1193 - San Jose,Store,West,San Jose,CA,95101,65905,2017-02-06
1194,Store #1194 - Oklahoma City,Store,West,Oklahoma City,OK,73101,105683,2014-10-29
1195,Store #1195 - Austin,Store,East,Austin,TX,78701,14540,2022-06-12
1196,Store #1196 - El Paso,Store,North,El Paso,TX,79901,9679,2021-11-08
1197,Store #1197 - Portland,Store,Midwest,Portland,OR,97201,39403,2016-02-05
1198,Store #1198 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,16589,2021-06-10
1199,Store #1199 - Milwaukee,Store,South,Milwaukee,WI,53201,39086,2017-07-01
1200,Store #1200 - Denver,Store,Midwest,Denver,CO,80201,12113,2018-09-04
1201,Store #1201 - Albuquerque,Store,East,Albuquerque,NM,87101,69499,2014-04-28
1202,Store #1202 - Atlanta,Store,East,Atlanta,GA,30301,6260,2022-05-30
1203,Store #1203 - Kansas City,Store,South,Kansas City,MO,64101,35726,2020-07-08
1204,Store #1204 - Miami,Store,West,Miami,FL,33101,117861,2018-06-19
1205,Store #1205 - San Antonio,Store,East,San Antonio,TX,78201,86430,2018-07-27
1206,Store #1206 - Miami,Store,South,Miami,FL,33101,80177,2021-03-07
1207,Store #1207 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,6740,2020-07-14
1208,Store #1208 - San Francisco,Store,South,San Francisco,CA,94101,25446,2017-04-02
1209,Store #1209 - Portland,Store,East,Portland,OR,97201,39138,2015-07-02
1210,Store #1210 - San Jose,Store,East,San Jose,CA,95101,87931,2016-01-06
1211,Store #1211 - Columbus,Store,South,Columbus,OH,43201,35843,2021-10-29
1212,Store #1212 - San Jose,Store,South,San Jose,CA,95101,25224,2018-08-04
1213,Store #1213 - San Jose,Store,South,San Jose,CA,95101,107098,2020-10-03
1214,Store #1214 - Louisville,Store,East,Louisville,KY,40201,60302,2018-03-02
1215,Store #1215 - Sacramento,Store,South,Sacramento,CA,95801,62094,2017-10-10
1216,Store #1216 - Washington,Store,Midwest,Washington,DC,20001,105943,2016-01-23
1217,Store #1217 - Fresno,Store,North,Fresno,CA,93701,102181,2020-11-11
1218,Store #1218 - San Diego,Store,East,San Diego,CA,92101,86415,2023-03-23
1219,Store #1219 - Washington,Store,South,Washington,DC,20001,23678,2022-06-02
1220,Store #1220 - Charlotte,Store,East,Charlotte,NC,28201,46623,2020-02-07
1221,Store #1221 - Detroit,Store,South,Detroit,MI,48201,55251,2019-10-26
1222,Store #1222 - San Jose,Store,West,San Jose,CA,95101,43801,2016-05-09
1223,Store #1223 - Charlotte,Store,South,Charlotte,NC,28201,98934,2022-02-22
1224,Store #1224 - Jacksonville,Store,West,Jacksonville,FL,32201,111102,2013-09-15
1225,Store #1225 - Chicago,Store,West,Chicago,IL,60601,53773,2017-09-15
1226,Store #1226 - Miami,Store,Midwest,Miami,FL,33101,111142,2019-12-10
1227,Store #1227 - Milwaukee,Store,East,Milwaukee,WI,53201,28610,2019-07-02
1228,Store #1228 - Louisville,Store,West,Louisville,KY,40201,61536,2019-03-29
1229,Store #1229 - Houston,Store,Midwest,Houston,TX,77001,20182,2022-01-16
1230,Store #1230 - Miami,Store,West,Miami,FL,33101,88419,2016-10-05
1231,Store #1231 - Sacramento,Store,South,Sacramento,CA,95801,113698,2015-03-12
1232,Store #1232 - Boston,Store,South,Boston,MA,02101,25518,2018-05-23
1233,Store #1233 - San Antonio,Store,Midwest,San Antonio,TX,78201,43531,2020-04-12
1234,Store #1234 - Houston,Store,North,Houston,TX,77001,117263,2020-03-24
1235,Store #1235 - Sacramento,Store,North,Sacramento,CA,95801,13842,2015-09-13
1236,Store #1236 - Indianapolis,Store,East,Indianapolis,IN,46201,117318,2018-05-10
1237,Store #1237 - Indianapolis,Store,North,Indianapolis,IN,46201,118209,2017-09-14
1238,Store #1238 - Mesa,Store,South,Mesa,AZ,85201,36706,2020-07-03
1239,Store #1239 - San Antonio,Store,South,San Antonio,TX,78201,59823,2018-09-24
1240,Store #1240 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,49289,2022-03-04
1241,Store #1241 - San Jose,Store,East,San Jose,CA,95101,6832,2018-10-01
1242,Store #1242 - Tucson,Store,South,Tucson,AZ,85701,96339,2015-10-01
1243,Store #1243 - Raleigh,Store,South,Raleigh,NC,27601,16806,2016-10-11
1244,Store #1244 - Houston,Store,Midwest,Houston,TX,77001,32705,2022-03-28
1245,Store #1245 - Tucson,Store,East,Tucson,AZ,85701,74784,2021-05-26
1246,Store #1246 - Sacramento,Store,South,Sacramento,CA,95801,110033,2017-04-30
1247,Store #1247 - Las Vegas,Store,East,Las Vegas,NV,89101,62368,2015-07-14
1248,Store #1248 - Memphis,Store,West,Memphis,TN,38101,28315,2019-11-16
1249,Store #1249 - Nashville,Store,East,Nashville,TN,37201,27261,2019-07-29
1250,Store #1250 - Fort Worth,Store,South,Fort Worth,TX,76101,15693,2014-04-12
1251,DC/Warehouse #01 - Philadelphia,Warehouse,East,Philadelphia,PA,19101,348892,2017-08-20
1252,DC/Warehouse #02 - Portland,Warehouse,Midwest,Portland,OR,97201,230974,2019-11-30
1253,DC/Warehouse #03 - Baltimore,Warehouse,East,Baltimore,MD,21201,277614,2018-08-27
1254,DC/Warehouse #04 - Memphis,Warehouse,Midwest,Memphis,TN,38101,366889,2023-05-18
1255,DC/Warehouse #05 - Los Angeles,Warehouse,South,Los Angeles,CA,90001,335048,2022-08-11
1256,DC/Warehouse #06 - Houston,Warehouse,Midwest,Houston,TX,77001,226194,2017-11-30
1257,DC/Warehouse #07 - San Antonio,Warehouse,West,San Antonio,TX,78201,375386,2014-03-10
1258,DC/Warehouse #08 - Miami,Warehouse,West,Miami,FL,33101,490908,2017-12-27
1259,DC/Warehouse #09 - Kansas City,Warehouse,East,Kansas City,MO,64101,182893,2014-01-08
1260,DC/Warehouse #10 - Tucson,Warehouse,West,Tucson,AZ,85701,330149,2020-08-05
1261,DC/Warehouse #11 - Denver,Warehouse,East,Denver,CO,80201,262772,2023-03-01
1262,DC/Warehouse #12 - San Francisco,Warehouse,East,San Francisco,CA,94101,155687,2015-04-18
1263,DC/Warehouse #13 - Omaha,Warehouse,Midwest,Omaha,NE,68101,457435,2019-07-08
1264,DC/Warehouse #14 - Los Angeles,Warehouse,Midwest,Los Angeles,CA,90001,324356,2017-06-20
1265,DC/Warehouse #15 - Chicago,Warehouse,South,Chicago,IL,60601,353170,2021-09-17
1266,DC/Warehouse #16 - Memphis,Warehouse,East,Memphis,TN,38101,406581,2021-12-07
1267,DC/Warehouse #17 - Las Vegas,Warehouse,West,Las Vegas,NV,89101,279994,2017-03-06
1268,DC/Warehouse #18 - Kansas City,Warehouse,South,Kansas City,MO,64101,192907,2017-04-01
1269,DC/Warehouse #19 - El Paso,Warehouse,West,El Paso,TX,79901,402130,2019-06-09
1270,DC/Warehouse #20 - Houston,Warehouse,North,Houston,TX,77001,469216,2016-06-18
1271,DC/Warehouse #21 - Charlotte,Warehouse,South,Charlotte,NC,28201,420358,2018-09-25
1272,DC/Warehouse #22 - Seattle,Warehouse,East,Seattle,WA,98101,472433,2021-05-29
1273,DC/Warehouse #23 - Omaha,Warehouse,East,Omaha,NE,68101,476282,2015-03-09
1274,DC/Warehouse #24 - Fresno,Warehouse,West,Fresno,CA,93701,390542,2019-12-25
1275,DC/Warehouse #25 - Phoenix,Warehouse,North,Phoenix,AZ,85001,465393,2021-09-17
1276,DC/Warehouse #26 - Mesa,Warehouse,West,Mesa,AZ,85201,263751,2013-10-13
1277,DC/Warehouse #27 - Sacramento,Warehouse,Midwest,Sacramento,CA,95801,383161,2019-09-17
1278,DC/Warehouse #28 - Colorado Springs,Warehouse,West,Colorado Springs,CO,80901,430579,2019-11-23
1279,DC/Warehouse #29 - San Antonio,Warehouse,East,San Antonio,TX,78201,393038,2016-07-21
1280,DC/Warehouse #30 - Detroit,Warehouse,Midwest,Detroit,MI,48201,465155,2018-03-20
1281,DC/Warehouse #31 - Fort Worth,Warehouse,Midwest,Fort Worth,TX,76101,443310,2022-02-05
1282,DC/Warehouse #32 - Jacksonville,Warehouse,West,Jacksonville,FL,32201,176385,2014-03-31
1283,DC/Warehouse #33 - Atlanta,Warehouse,North,Atlanta,GA,30301,389464,2014-03-11
1284,DC/Warehouse #34 - Philadelphia,Warehouse,East,Philadelphia,PA,19101,368404,2016-07-15
1285,DC/Warehouse #35 - Kansas City,Warehouse,West,Kansas City,MO,64101,351075,2017-03-26
1286,DC/Warehouse #36 - San Jose,Warehouse,Midwest,San Jose,CA,95101,167801,2017-10-01
1287,DC/Warehouse #37 - San Diego,Warehouse,Midwest,San Diego,CA,92101,246693,2016-09-15
1288,DC/Warehouse #38 - Las Vegas,Warehouse,South,Las Vegas,NV,89101,466894,2018-07-31
1289,DC/Warehouse #39 - Washington,Warehouse,West,Washington,DC,20001,389248,2018-05-28
1290,DC/Warehouse #40 - Jacksonville,Warehouse,West,Jacksonville,FL,32201,306020,2015-06-02
1291,DC/Warehouse #41 - Portland,Warehouse,East,Portland,OR,97201,302985,2018-01-12
1292,DC/Warehouse #42 - Dallas,Warehouse,North,Dallas,TX,75201,412837,2019-02-25
1293,DC/Warehouse #43 - Oklahoma City,Warehouse,South,Oklahoma City,OK,73101,382320,2020-03-12
1294,DC/Warehouse #44 - Colorado Springs,Warehouse,West,Colorado Springs,CO,80901,371458,2022-10-07
1295,DC/Warehouse #45 - San Antonio,Warehouse,North,San Antonio,TX,78201,488058,2018-10-22
1296,DC/Warehouse #46 - Raleigh,Warehouse,Midwest,Raleigh,NC,27601,177746,2019-05-13
1297,DC/Warehouse #47 - San Francisco,Warehouse,Midwest,San Francisco,CA,94101,337238,2015-09-08
1298,DC/Warehouse #48 - Boston,Warehouse,West,Boston,MA,02101,400635,2015-03-03
1299,DC/Warehouse #49 - San Francisco,Warehouse,Midwest,San Francisco,CA,94101,484699,2017-07-18
1300,DC/Warehouse #50 - Seattle,Warehouse,Midwest,Seattle,WA,98101,296876,2022-12-21
